tourney_date,match_year,surface,winner_name,loser_name,winner_rank,loser_rank,lower_rank_player,lower_rank_won,lower_rank,higher_rank,lower_rank_wins,rank_diff
2022-06-27,2022,Grass,Novak Djokovic,Tim Van Rijthoven,3,104,Tim Van Rijthoven,0,3,104,1,101
2022-06-27,2022,Grass,Jannik Sinner,Carlos Alcaraz,13,7,Jannik Sinner,1,7,13,0,6
2022-06-27,2022,Grass,David Goffin,Frances Tiafoe,58,28,David Goffin,1,28,58,0,30
2022-06-27,2022,Grass,Cameron Norrie,Tommy Paul,12,32,Tommy Paul,0,12,32,1,20
2022-06-27,2022,Grass,Cristian Garin,Alex De Minaur,43,27,Cristian Garin,1,27,43,0,16
2022-06-27,2022,Grass,Nick Kyrgios,Brandon Nakashima,40,56,Brandon Nakashima,0,40,56,1,16
2022-06-27,2022,Grass,Taylor Fritz,Jason Kubler,14,99,Jason Kubler,0,14,99,1,85
2022-06-27,2022,Grass,Rafael Nadal,Botic Van De Zandschulp,4,25,Botic Van De Zandschulp,0,4,25,1,21
2022-06-27,2022,Grass,Novak Djokovic,Jannik Sinner,3,13,Jannik Sinner,0,3,13,1,10
2022-06-27,2022,Grass,Cameron Norrie,David Goffin,12,58,David Goffin,0,12,58,1,46
2022-06-27,2022,Grass,Nick Kyrgios,Cristian Garin,40,43,Cristian Garin,0,40,43,1,3
2022-06-27,2022,Grass,Rafael Nadal,Taylor Fritz,4,14,Taylor Fritz,0,4,14,1,10
2022-06-27,2022,Grass,Novak Djokovic,Cameron Norrie,3,12,Cameron Norrie,0,3,12,1,9
2022-06-27,2022,Grass,Nick Kyrgios,Rafael Nadal,40,4,Nick Kyrgios,1,4,40,0,36
2022-06-27,2022,Grass,Novak Djokovic,Nick Kyrgios,3,40,Nick Kyrgios,0,3,40,1,37
2022-07-11,2022,Clay,Francisco Cerundolo,Sebastian Baez,39,34,Francisco Cerundolo,1,34,39,0,5
2022-07-11,2022,Clay,Francisco Cerundolo,Pablo Carreno Busta,39,18,Francisco Cerundolo,1,18,39,0,21
2022-07-11,2022,Clay,Sebastian Baez,Andrey Rublev,34,8,Sebastian Baez,1,8,34,0,26
2022-07-11,2022,Clay,Francisco Cerundolo,Aslan Karatsev,39,40,Aslan Karatsev,0,39,40,1,1
2022-07-11,2022,Clay,Pablo Carreno Busta,Diego Schwartzman,18,14,Pablo Carreno Busta,1,14,18,0,4
2022-07-11,2022,Clay,Sebastian Baez,Dominic Thiem,34,339,Dominic Thiem,0,34,339,1,305
2022-07-11,2022,Clay,Andrey Rublev,Laslo Djere,8,53,Laslo Djere,0,8,53,1,45
2022-07-11,2022,Clay,Francisco Cerundolo,Casper Ruud,39,5,Francisco Cerundolo,1,5,39,0,34
2022-07-11,2022,Clay,Aslan Karatsev,Hugo Gaston,40,58,Hugo Gaston,0,40,58,1,18
2022-07-11,2022,Clay,Diego Schwartzman,Elias Ymer,14,134,Elias Ymer,0,14,134,1,120
2022-07-11,2022,Clay,Pablo Carreno Busta,Albert Ramos,18,38,Albert Ramos,0,18,38,1,20
2022-07-11,2022,Clay,Sebastian Baez,Alejandro Davidovich Fokina,34,36,Alejandro Davidovich Fokina,0,34,36,1,2
2022-07-11,2022,Clay,Dominic Thiem,Roberto Bautista Agut,339,20,Dominic Thiem,1,20,339,0,319
2022-07-11,2022,Clay,Laslo Djere,Marc Andrea Huesler,53,108,Marc Andrea Huesler,0,53,108,1,55
2022-07-11,2022,Clay,Andrey Rublev,Federico Coria,8,65,Federico Coria,0,8,65,1,57
2022-07-11,2022,Clay,Francisco Cerundolo,Pedro Sousa,39,430,Pedro Sousa,0,39,430,1,391
2022-07-11,2022,Clay,Aslan Karatsev,Lorenzo Sonego,40,63,Lorenzo Sonego,0,40,63,1,23
2022-07-11,2022,Clay,Hugo Gaston,Nikoloz Basilashvili,58,25,Hugo Gaston,1,25,58,0,33
2022-07-11,2022,Clay,Elias Ymer,Daniel Altmaier,134,62,Elias Ymer,1,62,134,0,72
2022-07-11,2022,Clay,Albert Ramos,Tomas Martin Etcheverry,38,78,Tomas Martin Etcheverry,0,38,78,1,40
2022-07-11,2022,Clay,Pablo Carreno Busta,Stan Wawrinka,18,290,Stan Wawrinka,0,18,290,1,272
2022-07-11,2022,Clay,Sebastian Baez,Fabio Fognini,34,64,Fabio Fognini,0,34,64,1,30
2022-07-11,2022,Clay,Alejandro Davidovich Fokina,Joao Sousa,36,60,Joao Sousa,0,36,60,1,24
2022-07-11,2022,Clay,Dominic Thiem,Emil Ruusuvuori,339,43,Dominic Thiem,1,43,339,0,296
2022-07-11,2022,Clay,Marc Andrea Huesler,Holger Rune,108,28,Marc Andrea Huesler,1,28,108,0,80
2022-07-11,2022,Clay,Laslo Djere,Lorenzo Musetti,53,67,Lorenzo Musetti,0,53,67,1,14
2022-07-11,2022,Clay,Federico Coria,Federico Delbonis,65,84,Federico Delbonis,0,65,84,1,19
2022-07-11,2022,Grass,Maxime Cressy,Alexander Bublik,41,42,Alexander Bublik,0,41,42,1,1
2022-07-11,2022,Grass,Alexander Bublik,Jason Kubler,42,102,Jason Kubler,0,42,102,1,60
2022-07-11,2022,Grass,Maxime Cressy,John Isner,41,22,Maxime Cressy,1,22,41,0,19
2022-07-11,2022,Grass,Jason Kubler,James Duckworth,102,74,Jason Kubler,1,74,102,0,28
2022-07-11,2022,Grass,Alexander Bublik,Andy Murray,42,52,Andy Murray,0,42,52,1,10
2022-07-11,2022,Grass,Maxime Cressy,Steve Johnson,41,95,Steve Johnson,0,41,95,1,54
2022-07-11,2022,Grass,John Isner,Benjamin Bonzi,22,48,Benjamin Bonzi,0,22,48,1,26
2022-07-11,2022,Grass,Jason Kubler,Felix Auger Aliassime,102,9,Jason Kubler,1,9,102,0,93
2022-07-11,2022,Grass,James Duckworth,Quentin Halys,74,86,Quentin Halys,0,74,86,1,12
2022-07-11,2022,Grass,Alexander Bublik,Jack Sock,42,100,Jack Sock,0,42,100,1,58
2022-07-11,2022,Grass,Andy Murray,Max Purcell,52,202,Max Purcell,0,52,202,1,150
2022-07-11,2022,Grass,Steve Johnson,Jiri Vesely,95,69,Steve Johnson,1,69,95,0,26
2022-07-11,2022,Grass,Maxime Cressy,Mitchell Krueger,41,146,Mitchell Krueger,0,41,146,1,105
2022-07-11,2022,Grass,Benjamin Bonzi,Christopher Eubanks,48,163,Christopher Eubanks,0,48,163,1,115
2022-07-11,2022,Grass,John Isner,Peter Gojowczyk,22,91,Peter Gojowczyk,0,22,91,1,69
2022-07-11,2022,Grass,Jason Kubler,Jordan Thompson,102,79,Jason Kubler,1,79,102,0,23
2022-07-11,2022,Grass,Quentin Halys,Alexei Popyrin,86,85,Quentin Halys,1,85,86,0,1
2022-07-11,2022,Grass,James Duckworth,Liam Broady,74,140,Liam Broady,0,74,140,1,66
2022-07-11,2022,Grass,Jack Sock,Radu Albot,100,110,Radu Albot,0,100,110,1,10
2022-07-11,2022,Grass,Max Purcell,Adrian Mannarino,202,82,Max Purcell,1,82,202,0,120
2022-07-11,2022,Grass,Andy Murray,Sam Querrey,52,281,Sam Querrey,0,52,281,1,229
2022-07-11,2022,Grass,Jiri Vesely,Feliciano Lopez,69,252,Feliciano Lopez,0,69,252,1,183
2022-07-11,2022,Grass,Steve Johnson,Stefan Kozlov,95,104,Stefan Kozlov,0,95,104,1,9
2022-07-11,2022,Grass,Mitchell Krueger,Tim Van Rijthoven,146,103,Mitchell Krueger,1,103,146,0,43
2022-07-11,2022,Grass,Benjamin Bonzi,William Blumberg,48,773,William Blumberg,0,48,773,1,725
2022-07-11,2022,Grass,Christopher Eubanks,Dominik Koepfer,163,136,Christopher Eubanks,1,136,163,0,27
2022-07-11,2022,Grass,Peter Gojowczyk,Ugo Humbert,91,129,Ugo Humbert,0,91,129,1,38
2022-07-18,2022,Clay,Lorenzo Musetti,Carlos Alcaraz,62,6,Lorenzo Musetti,1,6,62,0,56
2022-07-18,2022,Clay,Carlos Alcaraz,Alex Molcan,6,48,Alex Molcan,0,6,48,1,42
2022-07-18,2022,Clay,Lorenzo Musetti,Francisco Cerundolo,62,30,Lorenzo Musetti,1,30,62,0,32
2022-07-18,2022,Clay,Carlos Alcaraz,Karen Khachanov,6,26,Karen Khachanov,0,6,26,1,20
2022-07-18,2022,Clay,Alex Molcan,Borna Coric,48,183,Borna Coric,0,48,183,1,135
2022-07-18,2022,Clay,Lorenzo Musetti,Alejandro Davidovich Fokina,62,35,Lorenzo Musetti,1,35,62,0,27
2022-07-18,2022,Clay,Francisco Cerundolo,Aslan Karatsev,30,37,Aslan Karatsev,0,30,37,1,7
2022-07-18,2022,Clay,Carlos Alcaraz,Filip Krajinovic,6,43,Filip Krajinovic,0,6,43,1,37
2022-07-18,2022,Clay,Karen Khachanov,Fabio Fognini,26,61,Fabio Fognini,0,26,61,1,35
2022-07-18,2022,Clay,Alex Molcan,Pablo Carreno Busta,48,23,Alex Molcan,1,23,48,0,25
2022-07-18,2022,Clay,Borna Coric,Tallon Griekspoor,183,47,Borna Coric,1,47,183,0,136
2022-07-18,2022,Clay,Alejandro Davidovich Fokina,Jozef Kovalik,35,186,Jozef Kovalik,0,35,186,1,151
2022-07-18,2022,Clay,Lorenzo Musetti,Emil Ruusuvuori,62,42,Lorenzo Musetti,1,42,62,0,20
2022-07-18,2022,Clay,Aslan Karatsev,Daniel Elahi Galan,37,113,Daniel Elahi Galan,0,37,113,1,76
2022-07-18,2022,Clay,Francisco Cerundolo,Andrey Rublev,30,8,Francisco Cerundolo,1,8,30,0,22
2022-07-18,2022,Clay,Carlos Alcaraz,Nicola Kuhn,6,259,Nicola Kuhn,0,6,259,1,253
2022-07-18,2022,Clay,Filip Krajinovic,Sebastian Baez,43,32,Filip Krajinovic,1,32,43,0,11
2022-07-18,2022,Clay,Fabio Fognini,Aljaz Bedene,61,285,Aljaz Bedene,0,61,285,1,224
2022-07-18,2022,Clay,Karen Khachanov,Jan Lennard Struff,26,122,Jan Lennard Struff,0,26,122,1,96
2022-07-18,2022,Clay,Pablo Carreno Busta,Luca Nardi,23,169,Luca Nardi,0,23,169,1,146
2022-07-18,2022,Clay,Alex Molcan,Marko Topo,48,585,Marko Topo,0,48,585,1,537
2022-07-18,2022,Clay,Borna Coric,Laslo Djere,183,69,Borna Coric,1,69,183,0,114
2022-07-18,2022,Clay,Tallon Griekspoor,Holger Rune,47,27,Tallon Griekspoor,1,27,47,0,20
2022-07-18,2022,Clay,Alejandro Davidovich Fokina,Botic Van De Zandschulp,35,25,Alejandro Davidovich Fokina,1,25,35,0,10
2022-07-18,2022,Clay,Jozef Kovalik,Max Hans Rehberg,186,830,Max Hans Rehberg,0,186,830,1,644
2022-07-18,2022,Clay,Lorenzo Musetti,Dusan Lajovic,62,75,Dusan Lajovic,0,62,75,1,13
2022-07-18,2022,Clay,Emil Ruusuvuori,Diego Schwartzman,42,14,Emil Ruusuvuori,1,14,42,0,28
2022-07-18,2022,Clay,Aslan Karatsev,Nikoloz Basilashvili,37,28,Aslan Karatsev,1,28,37,0,9
2022-07-18,2022,Clay,Daniel Elahi Galan,Federico Coria,113,78,Daniel Elahi Galan,1,78,113,0,35
2022-07-18,2022,Clay,Francisco Cerundolo,Daniel Altmaier,30,56,Daniel Altmaier,0,30,56,1,26
2022-07-18,2022,Clay,Andrey Rublev,Ricardas Berankis,8,107,Ricardas Berankis,0,8,107,1,99
2022-07-18,2022,Clay,Casper Ruud,Matteo Berrettini,5,15,Matteo Berrettini,0,5,15,1,10
2022-07-18,2022,Clay,Casper Ruud,Albert Ramos,5,40,Albert Ramos,0,5,40,1,35
2022-07-18,2022,Clay,Matteo Berrettini,Dominic Thiem,15,274,Dominic Thiem,0,15,274,1,259
2022-07-18,2022,Clay,Casper Ruud,Jaume Munar,5,63,Jaume Munar,0,5,63,1,58
2022-07-18,2022,Clay,Albert Ramos,Nicolas Jarry,40,118,Nicolas Jarry,0,40,118,1,78
2022-07-18,2022,Clay,Dominic Thiem,Juan Pablo Varillas,274,115,Dominic Thiem,1,115,274,0,159
2022-07-18,2022,Clay,Matteo Berrettini,Pedro Martinez,15,52,Pedro Martinez,0,15,52,1,37
2022-07-18,2022,Clay,Casper Ruud,Jiri Lehecka,5,65,Jiri Lehecka,0,5,65,1,60
2022-07-18,2022,Clay,Jaume Munar,Alexander Ritschard,63,190,Alexander Ritschard,0,63,190,1,127
2022-07-18,2022,Clay,Albert Ramos,Dominic Stricker,40,180,Dominic Stricker,0,40,180,1,140
2022-07-18,2022,Clay,Nicolas Jarry,Yannick Hanfmann,118,152,Yannick Hanfmann,0,118,152,1,34
2022-07-18,2022,Clay,Dominic Thiem,Federico Delbonis,274,125,Dominic Thiem,1,125,274,0,149
2022-07-18,2022,Clay,Juan Pablo Varillas,Roberto Bautista Agut,115,19,Juan Pablo Varillas,1,19,115,0,96
2022-07-18,2022,Clay,Pedro Martinez,Elias Ymer,52,131,Elias Ymer,0,52,131,1,79
2022-07-18,2022,Clay,Matteo Berrettini,Richard Gasquet,15,64,Richard Gasquet,0,15,64,1,49
2022-07-18,2022,Clay,Jiri Lehecka,Tomas Martin Etcheverry,65,76,Tomas Martin Etcheverry,0,65,76,1,11
2022-07-18,2022,Clay,Jaume Munar,Bernabe Zapata Miralles,63,81,Bernabe Zapata Miralles,0,63,81,1,18
2022-07-18,2022,Clay,Alexander Ritschard,Joao Sousa,190,58,Alexander Ritschard,1,58,190,0,132
2022-07-18,2022,Clay,Dominic Stricker,Marc Andrea Huesler,180,99,Dominic Stricker,1,99,180,0,81
2022-07-18,2022,Clay,Nicolas Jarry,Thiago Monteiro,118,72,Nicolas Jarry,1,72,118,0,46
2022-07-18,2022,Clay,Yannick Hanfmann,Cristian Garin,152,70,Yannick Hanfmann,1,70,152,0,82
2022-07-18,2022,Clay,Dominic Thiem,Hugo Gaston,274,59,Dominic Thiem,1,59,274,0,215
2022-07-18,2022,Clay,Federico Delbonis,Mikael Ymer,125,91,Federico Delbonis,1,91,125,0,34
2022-07-18,2022,Clay,Juan Pablo Varillas,Lorenzo Sonego,115,60,Juan Pablo Varillas,1,60,115,0,55
2022-07-18,2022,Clay,Pedro Martinez,Carlos Taberner,52,106,Carlos Taberner,0,52,106,1,54
2022-07-18,2022,Clay,Elias Ymer,Benoit Paire,131,92,Elias Ymer,1,92,131,0,39
2022-07-18,2022,Clay,Richard Gasquet,Roberto Carballes Baena,64,88,Roberto Carballes Baena,0,64,88,1,24
2022-07-25,2022,Hard,Alex De Minaur,Jenson Brooksby,30,43,Jenson Brooksby,0,30,43,1,13
2022-07-25,2022,Hard,Alex De Minaur,Ilya Ivashka,30,53,Ilya Ivashka,0,30,53,1,23
2022-07-25,2022,Hard,Jenson Brooksby,Frances Tiafoe,43,29,Jenson Brooksby,1,29,43,0,14
2022-07-25,2022,Hard,Ilya Ivashka,Tommy Paul,53,36,Ilya Ivashka,1,36,53,0,17
2022-07-25,2022,Hard,Alex De Minaur,Adrian Mannarino,30,78,Adrian Mannarino,0,30,78,1,48
2022-07-25,2022,Hard,Frances Tiafoe,Brandon Nakashima,29,56,Brandon Nakashima,0,29,56,1,27
2022-07-25,2022,Hard,Jenson Brooksby,John Isner,43,25,Jenson Brooksby,1,25,43,0,18
2022-07-25,2022,Hard,Ilya Ivashka,Steve Johnson,53,91,Steve Johnson,0,53,91,1,38
2022-07-25,2022,Hard,Tommy Paul,Soon Woo Kwon,36,76,Soon Woo Kwon,0,36,76,1,40
2022-07-25,2022,Hard,Alex De Minaur,James Duckworth,30,62,James Duckworth,0,30,62,1,32
2022-07-25,2022,Hard,Adrian Mannarino,Andres Martin,78,736,Andres Martin,0,78,736,1,658
2022-07-25,2022,Hard,Brandon Nakashima,John Millman,56,81,John Millman,0,56,81,1,25
2022-07-25,2022,Hard,Frances Tiafoe,Taro Daniel,29,101,Taro Daniel,0,29,101,1,72
2022-07-25,2022,Hard,Jenson Brooksby,Mackenzie Mcdonald,43,51,Mackenzie Mcdonald,0,43,51,1,8
2022-07-25,2022,Hard,John Isner,Ben Shelton,25,281,Ben Shelton,0,25,281,1,256
2022-07-25,2022,Hard,Ilya Ivashka,Quentin Halys,53,74,Quentin Halys,0,53,74,1,21
2022-07-25,2022,Hard,Soon Woo Kwon,Marcos Giron,76,55,Soon Woo Kwon,1,55,76,0,21
2022-07-25,2022,Hard,Tommy Paul,Jack Sock,36,106,Jack Sock,0,36,106,1,70
2022-07-25,2022,Hard,James Duckworth,Dominik Koepfer,62,141,Dominik Koepfer,0,62,141,1,79
2022-07-25,2022,Hard,Andres Martin,Thanasi Kokkinakis,736,69,Andres Martin,1,69,736,0,667
2022-07-25,2022,Hard,Adrian Mannarino,Peter Gojowczyk,78,88,Peter Gojowczyk,0,78,88,1,10
2022-07-25,2022,Hard,Brandon Nakashima,Jordan Thompson,56,95,Jordan Thompson,0,56,95,1,39
2022-07-25,2022,Hard,John Millman,Alexei Popyrin,81,84,Alexei Popyrin,0,81,84,1,3
2022-07-25,2022,Hard,Taro Daniel,Sebastian Korda,101,57,Taro Daniel,1,57,101,0,44
2022-07-25,2022,Hard,Jenson Brooksby,Benoit Paire,43,94,Benoit Paire,0,43,94,1,51
2022-07-25,2022,Hard,Mackenzie Mcdonald,Denis Kudla,51,83,Denis Kudla,0,51,83,1,32
2022-07-25,2022,Hard,Ben Shelton,Ramkumar Ramanathan,281,229,Ben Shelton,1,229,281,0,52
2022-07-25,2022,Clay,Roberto Bautista Agut,Filip Misolic,20,205,Filip Misolic,0,20,205,1,185
2022-07-25,2022,Clay,Roberto Bautista Agut,Albert Ramos,20,52,Albert Ramos,0,20,52,1,32
2022-07-25,2022,Clay,Filip Misolic,Yannick Hanfmann,205,140,Filip Misolic,1,140,205,0,65
2022-07-25,2022,Clay,Albert Ramos,Pedro Martinez,52,49,Albert Ramos,1,49,52,0,3
2022-07-25,2022,Clay,Roberto Bautista Agut,Jiri Lehecka,20,68,Jiri Lehecka,0,20,68,1,48
2022-07-25,2022,Clay,Filip Misolic,Dusan Lajovic,205,80,Filip Misolic,1,80,205,0,125
2022-07-25,2022,Clay,Yannick Hanfmann,Dominic Thiem,140,199,Dominic Thiem,0,140,199,1,59
2022-07-25,2022,Clay,Albert Ramos,Juan Pablo Varillas,52,109,Juan Pablo Varillas,0,52,109,1,57
2022-07-25,2022,Clay,Pedro Martinez,Federico Coria,49,73,Federico Coria,0,49,73,1,24
2022-07-25,2022,Clay,Roberto Bautista Agut,Jurij Rodionov,20,145,Jurij Rodionov,0,20,145,1,125
2022-07-25,2022,Clay,Jiri Lehecka,Joao Sousa,68,61,Jiri Lehecka,1,61,68,0,7
2022-07-25,2022,Clay,Filip Misolic,Pablo Andujar,205,98,Filip Misolic,1,98,205,0,107
2022-07-25,2022,Clay,Dusan Lajovic,Aslan Karatsev,80,37,Dusan Lajovic,1,37,80,0,43
2022-07-25,2022,Clay,Dominic Thiem,Sebastian Ofner,199,235,Sebastian Ofner,0,199,235,1,36
2022-07-25,2022,Clay,Yannick Hanfmann,Ivan Gakhov,140,315,Ivan Gakhov,0,140,315,1,175
2022-07-25,2022,Clay,Juan Pablo Varillas,Carlos Taberner,109,111,Carlos Taberner,0,109,111,1,2
2022-07-25,2022,Clay,Federico Coria,Cristian Garin,73,71,Federico Coria,1,71,73,0,2
2022-07-25,2022,Clay,Pedro Martinez,Nicolas Jarry,49,112,Nicolas Jarry,0,49,112,1,63
2022-07-25,2022,Clay,Jurij Rodionov,Hernan Casanova,145,321,Hernan Casanova,0,145,321,1,176
2022-07-25,2022,Clay,Jiri Lehecka,Thiago Monteiro,68,67,Jiri Lehecka,1,67,68,0,1
2022-07-25,2022,Clay,Joao Sousa,Vit Kopriva,61,159,Vit Kopriva,0,61,159,1,98
2022-07-25,2022,Clay,Pablo Andujar,Lorenzo Sonego,98,58,Pablo Andujar,1,58,98,0,40
2022-07-25,2022,Clay,Filip Misolic,Daniel Dutra Da Silva,205,215,Daniel Dutra Da Silva,0,205,215,1,10
2022-07-25,2022,Clay,Dusan Lajovic,Vitaliy Sachko,80,265,Vitaliy Sachko,0,80,265,1,185
2022-07-25,2022,Clay,Sebastian Ofner,Richard Gasquet,235,79,Sebastian Ofner,1,79,235,0,156
2022-07-25,2022,Clay,Dominic Thiem,Alexander Shevchenko,199,157,Dominic Thiem,1,157,199,0,42
2022-07-25,2022,Clay,Yannick Hanfmann,Gerald Melzer,140,188,Gerald Melzer,0,140,188,1,48
2022-07-25,2022,Clay,Jannik Sinner,Carlos Alcaraz,10,5,Jannik Sinner,1,5,10,0,5
2022-07-25,2022,Clay,Carlos Alcaraz,Giulio Zeppieri,5,168,Giulio Zeppieri,0,5,168,1,163
2022-07-25,2022,Clay,Jannik Sinner,Franco Agamenone,10,136,Franco Agamenone,0,10,136,1,126
2022-07-25,2022,Clay,Carlos Alcaraz,Facundo Bagnis,5,120,Facundo Bagnis,0,5,120,1,115
2022-07-25,2022,Clay,Giulio Zeppieri,Bernabe Zapata Miralles,168,82,Giulio Zeppieri,1,82,168,0,86
2022-07-25,2022,Clay,Franco Agamenone,Marco Cecchinato,136,151,Marco Cecchinato,0,136,151,1,15
2022-07-25,2022,Clay,Jannik Sinner,Roberto Carballes Baena,10,86,Roberto Carballes Baena,0,10,86,1,76
2022-07-25,2022,Clay,Carlos Alcaraz,Norbert Gombos,5,117,Norbert Gombos,0,5,117,1,112
2022-07-25,2022,Clay,Facundo Bagnis,Corentin Moutet,120,116,Facundo Bagnis,1,116,120,0,4
2022-07-25,2022,Clay,Bernabe Zapata Miralles,Holger Rune,82,27,Bernabe Zapata Miralles,1,27,82,0,55
2022-07-25,2022,Clay,Giulio Zeppieri,Daniel Elahi Galan,168,99,Giulio Zeppieri,1,99,168,0,69
2022-07-25,2022,Clay,Marco Cecchinato,Lorenzo Musetti,151,31,Marco Cecchinato,1,31,151,0,120
2022-07-25,2022,Clay,Franco Agamenone,Sebastian Baez,136,32,Franco Agamenone,1,32,136,0,104
2022-07-25,2022,Clay,Roberto Carballes Baena,Alex Molcan,86,38,Roberto Carballes Baena,1,38,86,0,48
2022-07-25,2022,Clay,Jannik Sinner,Jaume Munar,10,59,Jaume Munar,0,10,59,1,49
2022-07-25,2022,Clay,Norbert Gombos,Federico Delbonis,117,123,Federico Delbonis,0,117,123,1,6
2022-07-25,2022,Clay,Facundo Bagnis,Tomas Martin Etcheverry,120,72,Facundo Bagnis,1,72,120,0,48
2022-07-25,2022,Clay,Corentin Moutet,Daniel Altmaier,116,65,Corentin Moutet,1,65,116,0,51
2022-07-25,2022,Clay,Bernabe Zapata Miralles,Dino Prizmic,82,815,Dino Prizmic,0,82,815,1,733
2022-07-25,2022,Clay,Giulio Zeppieri,Pedro Cachin,168,90,Giulio Zeppieri,1,90,168,0,78
2022-07-25,2022,Clay,Daniel Elahi Galan,Fabio Fognini,99,54,Daniel Elahi Galan,1,54,99,0,45
2022-07-25,2022,Clay,Lorenzo Musetti,Aljaz Bedene,31,283,Aljaz Bedene,0,31,283,1,252
2022-07-25,2022,Clay,Marco Cecchinato,Mili Poljicak,151,537,Mili Poljicak,0,151,537,1,386
2022-07-25,2022,Clay,Franco Agamenone,Laslo Djere,136,77,Franco Agamenone,1,77,136,0,59
2022-07-25,2022,Clay,Alex Molcan,Duje Ajdukovic,38,276,Duje Ajdukovic,0,38,276,1,238
2022-07-25,2022,Clay,Roberto Carballes Baena,Henri Laaksonen,86,110,Henri Laaksonen,0,86,110,1,24
2022-07-25,2022,Clay,Jaume Munar,Mikael Ymer,59,108,Mikael Ymer,0,59,108,1,49
2022-08-01,2022,Hard,Daniil Medvedev,Cameron Norrie,1,12,Cameron Norrie,0,1,12,1,11
2022-08-01,2022,Hard,Daniil Medvedev,Miomir Kecmanovic,1,38,Miomir Kecmanovic,0,1,38,1,37
2022-08-01,2022,Hard,Cameron Norrie,Felix Auger Aliassime,12,9,Cameron Norrie,1,9,12,0,3
2022-08-01,2022,Hard,Daniil Medvedev,Ricardas Berankis,1,98,Ricardas Berankis,0,1,98,1,97
2022-08-01,2022,Hard,Miomir Kecmanovic,Brandon Nakashima,38,61,Brandon Nakashima,0,38,61,1,23
2022-08-01,2022,Hard,Cameron Norrie,Radu Albot,12,118,Radu Albot,0,12,118,1,106
2022-08-01,2022,Hard,Felix Auger Aliassime,Steve Johnson,9,92,Steve Johnson,0,9,92,1,83
2022-08-01,2022,Hard,Daniil Medvedev,Rinky Hijikata,1,224,Rinky Hijikata,0,1,224,1,223
2022-08-01,2022,Hard,Ricardas Berankis,Facundo Bagnis,98,113,Facundo Bagnis,0,98,113,1,15
2022-08-01,2022,Hard,Miomir Kecmanovic,Jordan Thompson,38,114,Jordan Thompson,0,38,114,1,76
2022-08-01,2022,Hard,Brandon Nakashima,Max Purcell,61,234,Max Purcell,0,61,234,1,173
2022-08-01,2022,Hard,Radu Albot,Jason Kubler,118,122,Jason Kubler,0,118,122,1,4
2022-08-01,2022,Hard,Cameron Norrie,Chun Hsin Tseng,12,84,Chun Hsin Tseng,0,12,84,1,72
2022-08-01,2022,Hard,Steve Johnson,Thanasi Kokkinakis,92,75,Steve Johnson,1,75,92,0,17
2022-08-01,2022,Hard,Felix Auger Aliassime,Juan Alejandro Hernandez Serrano,9,521,Juan Alejandro Hernandez Serrano,0,9,521,1,512
2022-08-01,2022,Hard,Rinky Hijikata,Rodrigo Pacheco Mendez,224,1545,Rodrigo Pacheco Mendez,0,224,1545,1,1321
2022-08-01,2022,Hard,Facundo Bagnis,Ernesto Escobedo,113,166,Ernesto Escobedo,0,113,166,1,53
2022-08-01,2022,Hard,Ricardas Berankis,Quentin Halys,98,73,Ricardas Berankis,1,73,98,0,25
2022-08-01,2022,Hard,Jordan Thompson,Yannick Hanfmann,114,139,Yannick Hanfmann,0,114,139,1,25
2022-08-01,2022,Hard,Max Purcell,Henri Laaksonen,234,103,Max Purcell,1,103,234,0,131
2022-08-01,2022,Hard,Brandon Nakashima,Kaichi Uchida,61,175,Kaichi Uchida,0,61,175,1,114
2022-08-01,2022,Hard,Jason Kubler,Tomas Martin Etcheverry,122,88,Jason Kubler,1,88,122,0,34
2022-08-01,2022,Hard,Radu Albot,Feliciano Lopez,118,329,Feliciano Lopez,0,118,329,1,211
2022-08-01,2022,Hard,Chun Hsin Tseng,Nick Chappell,84,500,Nick Chappell,0,84,500,1,416
2022-08-01,2022,Hard,Thanasi Kokkinakis,Fernando Verdasco,75,125,Fernando Verdasco,0,75,125,1,50
2022-08-01,2022,Hard,Steve Johnson,Gonzalo Villanueva,92,279,Gonzalo Villanueva,0,92,279,1,187
2022-08-01,2022,Hard,Juan Alejandro Hernandez Serrano,Nicolas Barrientos,521,354,Juan Alejandro Hernandez Serrano,1,354,521,0,167
2022-08-01,2022,Hard,Nick Kyrgios,Yoshihito Nishioka,63,96,Yoshihito Nishioka,0,63,96,1,33
2022-08-01,2022,Hard,Yoshihito Nishioka,Andrey Rublev,96,8,Yoshihito Nishioka,1,8,96,0,88
2022-08-01,2022,Hard,Nick Kyrgios,Mikael Ymer,63,115,Mikael Ymer,0,63,115,1,52
2022-08-01,2022,Hard,Andrey Rublev,J J Wolf,8,99,J J Wolf,0,8,99,1,91
2022-08-01,2022,Hard,Yoshihito Nishioka,Daniel Evans,96,40,Yoshihito Nishioka,1,40,96,0,56
2022-08-01,2022,Hard,Nick Kyrgios,Frances Tiafoe,63,27,Nick Kyrgios,1,27,63,0,36
2022-08-01,2022,Hard,Mikael Ymer,Sebastian Korda,115,54,Mikael Ymer,1,54,115,0,61
2022-08-01,2022,Hard,Andrey Rublev,Maxime Cressy,8,32,Maxime Cressy,0,8,32,1,24
2022-08-01,2022,Hard,J J Wolf,Holger Rune,99,28,J J Wolf,1,28,99,0,71
