tourney_name,surface,result,player,rank,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_in,first_serve_won,second_serve_won,serve_games_won,break_points_saved,break_points_faced
Cluj Napoca,Hard,Winner,Elena Gabriela Ruse,188,U,NA,ROU,25.9,3,137,0,4,67,39,24,12,12,1,6
Cluj Napoca,Hard,Loser,Alycia Parks,54,R,185,USA,22.7,3,137,6,6,93,45,24,22,13,6,12
Monastir,Hard,Winner,Elise Mertens,36,R,179,BEL,27.9,3,70,1,3,43,28,21,7,7,6,7
Monastir,Hard,Loser,Jasmine Paolini,30,R,160,ITA,27.7,3,70,0,0,48,40,16,3,8,6,12
Monastir,Hard,Winner,Jasmine Paolini,30,R,160,ITA,27.7,3,145,1,4,105,66,40,18,13,19,24
Monastir,Hard,Loser,Lesia Tsurenko,34,R,174,UKR,34.3,3,145,0,3,94,73,36,7,13,9,17
Monastir,Hard,Winner,Elise Mertens,36,R,179,BEL,27.9,3,83,2,5,55,30,19,12,8,3,6
Monastir,Hard,Loser,Clara Burel,74,R,176,FRA,22.5,3,83,0,3,55,37,15,5,7,6,13
Monastir,Hard,Winner,Jasmine Paolini,30,R,160,ITA,27.7,3,114,0,0,78,56,37,10,12,5,9
Monastir,Hard,Loser,Lucia Bronzetti,62,R,NA,ITA,24.8,3,114,2,1,83,54,28,15,12,5,10
Monastir,Hard,Winner,Lesia Tsurenko,34,R,174,UKR,34.3,3,76,0,1,62,45,23,9,8,7,11
Monastir,Hard,Loser,Nuria Parrizas Diaz,135,R,167,ESP,32.2,3,76,0,3,55,37,14,3,9,4,12
Monastir,Hard,Winner,Clara Burel,74,R,176,FRA,22.5,3,61,3,1,42,27,18,9,8,1,3
Monastir,Hard,Loser,Lucrezia Stefanini,125,R,NA,ITA,25.4,3,61,0,1,46,35,14,3,8,4,10
Monastir,Hard,Winner,Elise Mertens,36,R,179,BEL,27.9,3,84,5,4,41,21,17,13,8,0,1
Monastir,Hard,Loser,Mai Hontama,124,R,NA,JPN,24.1,3,84,0,2,62,47,25,5,9,6,11
Monastir,Hard,Winner,Jasmine Paolini,30,R,160,ITA,27.7,3,117,1,3,91,65,37,10,14,4,11
Monastir,Hard,Winner,Lucia Bronzetti,62,R,NA,ITA,24.8,3,95,1,1,51,30,21,11,9,2,4
Monastir,Hard,Loser,Sara Errani,108,R,164,ITA,36.4,3,95,0,2,73,62,30,5,10,6,11
Monastir,Hard,Winner,Lesia Tsurenko,34,R,174,UKR,34.3,3,108,0,2,51,34,17,11,9,1,4
Monastir,Hard,Loser,Claire Liu,92,R,170,USA,23.3,3,108,0,6,88,45,20,19,10,10,17
Monastir,Hard,Winner,Nuria Parrizas Diaz,135,R,167,ESP,32.2,3,155,0,4,95,66,44,11,15,2,6
Monastir,Hard,Winner,Clara Burel,74,R,176,FRA,22.5,3,156,0,1,93,47,30,21,15,5,11
Monastir,Hard,Loser,Erika Andreeva,130,R,NA,RUS,19.3,3,156,0,3,117,87,46,11,15,16,24
Monastir,Hard,Winner,Lucrezia Stefanini,125,R,NA,ITA,25.4,3,72,0,0,63,52,26,8,9,4,7
Monastir,Hard,Winner,Mai Hontama,124,R,NA,JPN,24.1,3,69,0,3,42,22,17,12,8,0,1
Monastir,Hard,Loser,Nadia Podoroska,77,R,170,ARG,26.6,3,69,1,1,53,36,13,9,7,4,9
Monastir,Hard,Winner,Elise Mertens,36,R,179,BEL,27.9,3,82,7,5,40,20,17,11,8,0,1
Monastir,Hard,Winner,Jasmine Paolini,30,R,160,ITA,27.7,3,80,0,0,60,42,26,12,9,5,7
Monastir,Hard,Loser,Alize Cornet,117,R,173,FRA,33.7,3,80,1,3,49,36,19,5,9,2,7
Monastir,Hard,Winner,Sara Errani,108,R,164,ITA,36.4,3,151,0,3,99,78,43,9,14,3,10
Monastir,Hard,Loser,Tamara Zidansek,96,R,168,SLO,25.8,3,151,3,6,102,71,33,10,15,5,16
Monastir,Hard,Winner,Lucia Bronzetti,62,R,NA,ITA,24.8,3,51,1,3,40,21,15,15,7,2,2
Monastir,Hard,Winner,Lesia Tsurenko,34,R,174,UKR,34.3,3,78,0,2,50,34,26,7,8,2,3
Monastir,Hard,Winner,Claire Liu,92,R,170,USA,23.3,3,92,4,3,56,37,28,11,10,0,2
Monastir,Hard,Loser,Emina Bektas,104,R,NA,USA,30.5,3,92,6,3,65,45,30,5,10,1,5
Monastir,Hard,Winner,Nuria Parrizas Diaz,135,R,167,ESP,32.2,3,134,0,4,76,51,24,11,12,4,11
Monastir,Hard,Loser,Magdalena Frech,69,R,171,POL,25.8,3,134,7,8,92,53,33,10,12,3,10
Monastir,Hard,Winner,Clara Burel,74,R,176,FRA,22.5,3,59,4,3,46,23,20,12,8,0,1
Monastir,Hard,Loser,Cristina Bucsa,81,U,NA,ESP,25.7,3,59,1,4,48,31,16,6,8,0,5
Monastir,Hard,Winner,Erika Andreeva,130,R,NA,RUS,19.3,3,77,0,1,47,27,22,11,7,3,3
Monastir,Hard,Winner,Lucrezia Stefanini,125,R,NA,ITA,25.4,3,134,1,6,87,62,34,11,14,5,11
Monastir,Hard,Loser,Martina Trevisan,38,L,160,ITA,29.9,3,136,2,2,104,73,41,19,15,4,9
Monastir,Hard,Winner,Nadia Podoroska,77,R,170,ARG,26.6,3,174,4,3,89,61,34,15,15,6,12
Monastir,Hard,Loser,Anna Karolina Schmiedlova,61,R,176,SVK,29,3,174,3,9,129,73,43,26,16,13,20
Monastir,Hard,Winner,Mai Hontama,124,R,NA,JPN,24.1,3,117,0,2,66,46,32,10,13,1,5
Monastir,Hard,Loser,Laura Pigossi,120,R,164,BRA,29.2,3,103,0,2,56,35,21,8,8,4,8
Monastir,Hard,Winner,Elise Mertens,36,R,179,BEL,27.9,3,105,6,9,65,36,31,7,9,4,7
Nanchang,Hard,Winner,Katerina Siniakova,60,R,174,CZE,27.4,3,213,0,7,109,74,43,14,15,4,12
Nanchang,Hard,Loser,Marie Bouzkova,29,R,180,CZE,25.2,3,213,2,1,126,101,57,14,16,7,13
Nanchang,Hard,Winner,Marie Bouzkova,29,R,180,CZE,25.2,3,103,1,2,65,55,31,2,10,5,10
Nanchang,Hard,Loser,Diana Shnaider,72,L,NA,RUS,19.5,3,103,0,2,65,50,20,5,10,2,9
Nanchang,Hard,Winner,Katerina Siniakova,60,R,174,CZE,27.4,3,127,3,7,89,60,35,12,11,8,13
Nanchang,Hard,Loser,Leylah Fernandez,43,L,168,CAN,21.1,3,127,1,6,85,58,31,10,11,12,19
Nanchang,Hard,Winner,Diana Shnaider,72,L,NA,RUS,19.5,3,77,2,3,51,33,24,9,9,0,2
Nanchang,Hard,Loser,Nao Hibino,93,R,163,JPN,28.8,3,77,0,3,57,46,21,3,9,4,10
Nanchang,Hard,Winner,Marie Bouzkova,29,R,180,CZE,25.2,3,87,3,1,54,43,32,5,8,3,3
Nanchang,Hard,Loser,Camila Osorio,76,R,162,COL,21.8,3,87,0,3,53,36,23,5,8,6,10
Nanchang,Hard,Winner,Katerina Siniakova,60,R,174,CZE,27.4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nanchang,Hard,Loser,Laura Siegemund,91,R,168,GER,35.6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nanchang,Hard,Winner,Leylah Fernandez,43,L,168,CAN,21.1,3,83,4,3,66,46,31,10,10,3,5
Nanchang,Hard,Loser,Aliaksandra Sasnovich,90,R,174,BLR,29.5,3,83,1,1,48,34,21,5,9,3,7
Nanchang,Hard,Winner,Nao Hibino,93,R,163,JPN,28.8,3,105,2,2,69,51,34,11,11,2,4
Nanchang,Hard,Loser,Kimberly Birrell,102,R,170,AUS,25.4,3,105,1,11,68,38,26,12,10,4,8
Nanchang,Hard,Winner,Diana Shnaider,72,L,NA,RUS,19.5,3,50,1,0,30,17,9,7,5,0,2
Nanchang,Hard,Loser,Vera Zvonareva,272,R,172,RUS,39.1,3,50,1,1,31,17,6,8,5,3,6
Nanchang,Hard,Winner,Marie Bouzkova,29,R,180,CZE,25.2,3,89,1,1,55,33,23,11,9,5,7
Nanchang,Hard,Winner,Camila Osorio,76,R,162,COL,21.8,3,124,1,8,82,43,28,19,11,9,12
Nanchang,Hard,Loser,Sara Sorribes Tormo,55,R,176,ESP,27,3,124,0,4,64,42,21,10,11,2,7
Nanchang,Hard,Winner,Katerina Siniakova,60,R,174,CZE,27.4,3,97,2,5,77,51,31,15,9,7,9
Nanchang,Hard,Loser,Varvara Gracheva,45,R,NA,FRA,23.2,3,97,0,4,63,39,22,9,10,6,11
Nanchang,Hard,Winner,Laura Siegemund,91,R,168,GER,35.6,3,84,0,3,55,40,27,7,8,2,3
Nanchang,Hard,Winner,Leylah Fernandez,43,L,168,CAN,21.1,3,84,2,2,53,35,24,6,8,3,5
Nanchang,Hard,Winner,Aliaksandra Sasnovich,90,R,174,BLR,29.5,3,82,4,1,57,42,23,10,8,5,7
Nanchang,Hard,Winner,Nao Hibino,93,R,163,JPN,28.8,3,122,4,3,91,62,36,17,11,10,14
Nanchang,Hard,Loser,Beatriz Haddad Maia,21,L,185,BRA,27.3,3,122,1,3,73,49,30,7,10,5,10
Nanchang,Hard,Winner,Kimberly Birrell,102,R,170,AUS,25.4,3,119,1,1,70,38,20,18,12,5,9
Nanchang,Hard,Winner,Vera Zvonareva,272,R,172,RUS,39.1,3,61,0,1,43,25,21,7,7,2,3
Nanchang,Hard,Winner,Diana Shnaider,72,L,NA,RUS,19.5,3,75,1,4,57,36,26,11,8,1,2
Nanchang,Hard,Loser,Lin Zhu,35,R,173,CHN,29.7,3,75,1,5,45,21,13,6,8,1,6
Nanchang,Hard,Winner,Marie Bouzkova,29,R,180,CZE,25.2,3,62,2,1,48,30,21,11,7,2,3
Nanchang,Hard,Loser,Elina Avanesyan,68,R,NA,RUS,21,3,156,0,3,99,79,43,9,15,7,14
Nanchang,Hard,Winner,Camila Osorio,76,R,162,COL,21.8,3,54,4,6,47,25,21,8,7,3,4
Nanchang,Hard,Winner,Sara Sorribes Tormo,55,R,176,ESP,27,3,74,0,1,41,32,21,7,8,4,6
Nanchang,Hard,Winner,Varvara Gracheva,45,R,NA,FRA,23.2,3,89,3,8,72,40,29,16,10,5,6
Nanchang,Hard,Loser,Kamilla Rakhimova,84,R,NA,RUS,22.1,3,89,0,2,52,29,19,11,9,0,3
Nanchang,Hard,Winner,Katerina Siniakova,60,R,174,CZE,27.4,3,83,3,9,60,37,28,8,9,2,4
Nanchang,Hard,Loser,Kaja Juvan,101,R,170,SLO,22.8,3,60,1,4,47,26,11,9,6,6,10
Nanchang,Hard,Winner,Laura Siegemund,91,R,168,GER,35.6,3,99,0,2,60,40,26,13,9,8,9
Nanchang,Hard,Loser,Xin Yu Wang,32,R,182,CHN,22,3,99,0,2,68,43,20,12,10,1,6
Nanchang,Hard,Loser,Anna Blinkova,52,R,179,RUS,25,3,56,1,4,40,17,5,5,7,1,8
Nanchang,Hard,Winner,Leylah Fernandez,43,L,168,CAN,21.1,3,91,3,3,56,36,24,10,8,4,6
Nanchang,Hard,Winner,Aliaksandra Sasnovich,90,R,174,BLR,29.5,3,78,2,4,60,42,26,11,8,5,6
Nanchang,Hard,Loser,Viktoria Hruncakova,113,R,NA,SVK,25.4,3,78,1,6,57,30,16,8,8,2,7
Nanchang,Hard,Loser,Magda Linette,23,R,171,POL,31.6,3,182,6,2,110,77,41,19,17,8,14
Zhuhai,Hard,Winner,Daria Kasatkina,17,R,170,RUS,26.4,3,130,0,4,75,41,30,15,13,2,6
Zhuhai,Hard,Loser,Barbora Krejcikova,10,R,178,CZE,27.8,3,130,0,4,82,51,35,12,13,3,8
Zhuhai,Hard,Winner,Barbora Krejcikova,10,R,178,CZE,27.8,3,108,2,9,73,42,34,11,9,9,10
Zhuhai,Hard,Loser,Magda Linette,23,R,171,POL,31.6,3,108,0,0,57,39,21,10,9,5,9
Zhuhai,Hard,Winner,Daria Kasatkina,17,R,170,RUS,26.4,3,129,4,6,101,73,37,12,9,12,17
Zhuhai,Hard,Loser,Magda Linette,23,R,171,POL,31.6,3,129,0,4,60,32,13,7,10,8,16
Zhuhai,Hard,Winner,Beatriz Haddad Maia,19,L,185,BRA,27.3,3,99,5,1,69,47,32,14,10,6,7
Zhuhai,Hard,Loser,Madison Keys,11,R,178,USA,28.6,3,99,3,4,55,37,25,8,10,3,6
Zhuhai,Hard,Winner,Caroline Garcia,20,R,177,FRA,30,3,89,5,2,67,36,30,21,11,2,2
Zhuhai,Hard,Loser,Madison Keys,11,R,178,USA,28.6,3,89,12,1,66,49,36,11,10,2,3
Zhuhai,Hard,Winner,Beatriz Haddad Maia,19,L,185,BRA,27.3,3,97,3,3,56,35,27,14,10,0,1
Zhuhai,Hard,Loser,Caroline Garcia,20,R,177,FRA,30,3,97,8,6,67,40,27,10,9,8,11
Zhuhai,Hard,Winner,Qinwen Zheng,18,R,NA,CHN,21,3,120,11,5,74,49,35,10,12,5,8
Zhuhai,Hard,Loser,Jelena Ostapenko,13,R,177,LAT,26.3,3,120,2,7,94,53,35,19,13,6,10
Zhuhai,Hard,Winner,Jelena Ostapenko,13,R,177,LAT,26.3,3,116,6,4,92,50,32,25,14,7,11
Zhuhai,Hard,Loser,Donna Vekic,24,R,179,CRO,27.3,3,116,8,8,84,54,35,8,13,4,10
Zhuhai,Hard,Winner,Qinwen Zheng,18,R,NA,CHN,21,3,173,12,3,97,52,38,23,16,5,8
Zhuhai,Hard,Loser,Donna Vekic,24,R,179,CRO,27.3,3,173,6,3,120,71,47,22,16,12,17
Zhuhai,Hard,Winner,Veronika Kudermetova,16,R,175,RUS,26.4,3,173,5,2,107,68,48,14,15,11,16
Zhuhai,Hard,Loser,Liudmila Samsonova,15,R,180,RUS,24.9,3,173,7,9,94,52,35,17,16,4,10
Zhuhai,Hard,Winner,Liudmila Samsonova,15,R,180,RUS,24.9,3,119,12,7,71,43,34,8,11,3,6
Zhuhai,Hard,Loser,Lin Zhu,37,R,173,CHN,29.7,3,119,0,5,94,49,24,21,12,7,13
Zhuhai,Hard,Winner,Lin Zhu,37,R,173,CHN,29.7,3,132,2,7,88,52,37,15,10,6,9
Zhuhai,Hard,Loser,Veronika Kudermetova,16,R,175,RUS,26.4,3,132,4,4,73,36,25,13,9,9,14
Zhuhai,Hard,Winner,Beatriz Haddad Maia,19,L,185,BRA,27.3,3,94,2,0,50,36,28,8,9,0,0
Zhuhai,Hard,Loser,Daria Kasatkina,17,R,170,RUS,26.4,3,94,2,2,55,37,21,9,8,5,8
Zhuhai,Hard,Winner,Qinwen Zheng,18,R,NA,CHN,21,3,195,12,4,110,60,44,20,15,13,17
Zhuhai,Hard,Loser,Lin Zhu,37,R,173,CHN,29.7,3,195,1,5,110,68,43,15,14,8,15
Zhuhai,Hard,Winner,Beatriz Haddad Maia,19,L,185,BRA,27.3,3,172,2,2,85,61,42,12,12,2,5
Zhuhai,Hard,Loser,Qinwen Zheng,18,R,NA,CHN,21,3,172,9,6,97,43,30,24,12,5,8
Cancun Finals,Hard,Winner,Aryna Sabalenka,1,R,182,BLR,25.4,3,147,6,15,110,67,44,19,13,9,12
Cancun Finals,Hard,Loser,Elena Rybakina,4,R,184,KAZ,24.3,3,147,5,7,81,51,34,12,13,5,10
Cancun Finals,Hard,Winner,Jessica Pegula,5,R,170,USA,29.6,3,88,5,2,59,39,26,12,9,3,5
Cancun Finals,Hard,Loser,Aryna Sabalenka,1,R,182,BLR,25.4,3,88,1,5,61,38,20,11,10,9,14
Cancun Finals,Hard,Winner,Aryna Sabalenka,1,R,182,BLR,25.4,3,74,6,5,51,26,21,14,7,5,5
Cancun Finals,Hard,Loser,Maria Sakkari,9,R,172,GRE,28.2,3,74,4,5,45,19,11,7,6,4,9
Cancun Finals,Hard,Winner,Jessica Pegula,5,R,170,USA,29.6,3,83,2,0,61,30,24,15,10,5,7
Cancun Finals,Hard,Loser,Elena Rybakina,4,R,184,KAZ,24.3,3,83,5,2,62,36,20,11,10,2,7
Cancun Finals,Hard,Winner,Elena Rybakina,4,R,184,KAZ,24.3,3,144,6,4,100,63,50,18,15,6,7
Cancun Finals,Hard,Loser,Maria Sakkari,9,R,172,GRE,28.2,3,144,4,4,102,57,36,23,15,5,9
Cancun Finals,Hard,Winner,Jessica Pegula,5,R,170,USA,29.6,3,79,0,0,47,28,13,11,8,1,4
Cancun Finals,Hard,Loser,Maria Sakkari,9,R,172,GRE,28.2,3,79,0,8,64,34,15,11,9,4,11
Cancun Finals,Hard,Winner,Iga Swiatek,2,R,176,POL,22.4,3,89,1,2,56,41,28,7,9,1,3
Cancun Finals,Hard,Loser,Coco Gauff,3,R,175,USA,19.6,3,89,0,7,60,36,18,8,9,4,10
Cancun Finals,Hard,Winner,Iga Swiatek,2,R,176,POL,22.4,3,67,1,1,48,26,20,13,8,4,5
Cancun Finals,Hard,Loser,Ons Jabeur,7,R,167,TUN,29.1,3,67,1,5,46,25,15,4,7,5,10
Cancun Finals,Hard,Winner,Iga Swiatek,2,R,176,POL,22.4,3,99,3,3,64,36,22,16,9,2,5
Cancun Finals,Hard,Loser,Marketa Vondrousova,6,L,173,CZE,24.3,3,99,0,5,51,31,14,6,9,4,10
Cancun Finals,Hard,Winner,Coco Gauff,3,R,175,USA,19.6,3,57,1,3,46,21,17,16,7,3,3
Cancun Finals,Hard,Loser,Ons Jabeur,7,R,167,TUN,29.1,3,57,2,1,40,22,9,6,6,3,8
Cancun Finals,Hard,Winner,Coco Gauff,3,R,175,USA,19.6,3,148,3,17,105,65,43,13,16,6,13
Cancun Finals,Hard,Loser,Marketa Vondrousova,6,L,173,CZE,24.3,3,148,2,5,100,65,35,17,17,3,11
Cancun Finals,Hard,Winner,Ons Jabeur,7,R,167,TUN,29.1,3,89,1,2,60,28,18,16,9,6,9
Cancun Finals,Hard,Loser,Marketa Vondrousova,6,L,173,CZE,24.3,3,89,4,11,82,48,25,13,10,7,13
Cancun Finals,Hard,Winner,Jessica Pegula,5,R,170,USA,29.6,3,64,1,1,39,27,21,5,7,1,2
Cancun Finals,Hard,Loser,Coco Gauff,3,R,175,USA,19.6,3,64,1,4,49,28,11,8,8,4,10
Cancun Finals,Hard,Winner,Iga Swiatek,2,R,176,POL,22.4,3,97,2,1,53,36,29,11,9,2,2
Cancun Finals,Hard,Loser,Aryna Sabalenka,1,R,182,BLR,25.4,3,97,3,4,61,40,28,7,8,4,7
Cancun Finals,Hard,Winner,Iga Swiatek,2,R,176,POL,22.4,3,60,1,1,38,22,18,11,7,1,1
Cancun Finals,Hard,Loser,Jessica Pegula,5,R,170,USA,29.6,3,60,0,1,34,17,7,5,6,2,7
BJK Cup G1 RR: ARG vs BOL,Clay,Winner,Julia Riera,252,U,NA,ARG,20.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: ARG vs CHI,Clay,Winner,Julia Riera,252,U,NA,ARG,20.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: ARG vs COL,Clay,Winner,Julia Riera,252,U,NA,ARG,20.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: ARG vs GUA,Clay,Winner,Julia Riera,252,U,NA,ARG,20.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: ARG vs PER,Clay,Winner,Julia Riera,252,U,NA,ARG,20.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: COL vs BOL,Clay,Winner,Emiliana Arango,220,R,NA,COL,22.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: COL vs CHI,Clay,Winner,Emiliana Arango,220,R,NA,COL,22.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: COL vs GUA,Clay,Winner,Emiliana Arango,220,R,NA,COL,22.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: COL vs PER,Clay,Winner,Emiliana Arango,220,R,NA,COL,22.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: CHN vs IND,Hard,Winner,Yue Yuan,123,R,184,CHN,24.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: CHN vs THA,Hard,Winner,Yue Yuan,123,R,184,CHN,24.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: JPN vs CHN,Hard,Winner,Mai Hontama,179,R,NA,JPN,23.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: JPN vs IND,Hard,Winner,Mai Hontama,179,R,NA,JPN,23.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: JPN vs IND,Hard,Winner,Moyuka Uchijima,144,R,171,JPN,21.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: JPN vs KOR,Hard,Winner,Mai Hontama,179,R,NA,JPN,23.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: JPN vs KOR,Hard,Winner,Moyuka Uchijima,144,R,171,JPN,21.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: JPN vs THA,Hard,Winner,Mai Hontama,179,R,NA,JPN,23.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: JPN vs THA,Hard,Loser,Moyuka Uchijima,144,R,171,JPN,21.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: JPN vs UZB,Hard,Winner,Mai Hontama,179,R,NA,JPN,23.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: HUN vs EGY,Clay,Winner,Dalma Galfi,95,U,NA,HUN,24.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: HUN vs EGY,Clay,Winner,Anna Bondar,87,R,NA,HUN,25.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: HUN vs NED,Clay,Winner,Dalma Galfi,95,U,NA,HUN,24.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: HUN vs NED,Clay,Winner,Anna Bondar,87,R,NA,HUN,25.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: HUN vs TUR,Clay,Loser,Dalma Galfi,95,U,NA,HUN,24.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: HUN vs TUR,Clay,Winner,Anna Bondar,87,R,NA,HUN,25.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: BUL vs DEN,Clay,Winner,Clara Tauson,130,R,182,DEN,20.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: CRO vs DEN,Clay,Winner,Clara Tauson,130,R,182,DEN,20.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: SRB vs SWE,Clay,Winner,Rebecca Peterson,74,R,173,SWE,27.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: SWE vs CRO,Clay,Winner,Rebecca Peterson,74,R,173,SWE,27.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: SWE vs DEN,Clay,Winner,Clara Tauson,130,R,182,DEN,20.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: SWE vs DEN,Clay,Loser,Rebecca Peterson,74,R,173,SWE,27.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: SWE vs NOR,Clay,Winner,Rebecca Peterson,74,R,173,SWE,27.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 REL: EGY vs DEN,Clay,Winner,Clara Tauson,130,R,182,DEN,20.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 RR: GRE vs BIH,Clay,Loser,Despina Papamichail,151,R,178,GRE,30.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 RR: GRE vs ISR,Clay,Winner,Despina Papamichail,151,R,178,GRE,30.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 RR: GRE vs MLT,Clay,Loser,Despina Papamichail,151,R,178,GRE,30.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 RR: GRE vs POR,Clay,Loser,Despina Papamichail,151,R,178,GRE,30.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 RR: EST vs KOS,Clay,Winner,Anett Kontaveit,69,R,174,EST,27.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 RR: EST vs RSA,Clay,Winner,Anett Kontaveit,69,R,174,EST,27.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 RR: LTU vs EST,Clay,Winner,Anett Kontaveit,69,R,174,EST,27.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 PPO: EST vs GRE,Clay,Winner,Despina Papamichail,151,R,178,GRE,30.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G2 PPO: EST vs GRE,Clay,Loser,Anett Kontaveit,69,R,174,EST,27.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CAN vs BEL,Hard,Winner,Leylah Fernandez,50,L,168,CAN,20.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CAN vs BEL,Hard,Loser,Yanina Wickmayer,190,R,182,BEL,33.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CAN vs BEL,Hard,Winner,Ysaline Bonaventure,86,L,178,BEL,28.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CAN vs BEL,Hard,Loser,Rebecca Marino,81,R,183,CAN,32.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CAN vs BEL,Hard,Winner,Leylah Fernandez,50,L,168,CAN,20.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CAN vs BEL,Hard,Loser,Ysaline Bonaventure,86,L,178,BEL,28.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CAN vs BEL,Hard,Winner,Greet Minnen,171,R,NA,BEL,25.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CZE vs UKR,Clay,Winner,Marketa Vondrousova,82,L,173,CZE,23.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CZE vs UKR,Clay,Loser,Marta Kostyuk,38,R,175,UKR,20.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CZE vs UKR,Clay,Winner,Barbora Krejcikova,12,R,178,CZE,27.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CZE vs UKR,Clay,Winner,Marta Kostyuk,38,R,175,UKR,20.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup QLS R1: CZE vs UKR,Clay,Loser,Barbora Krejcikova,12,R,178,CZE,27.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
