Date,Site,set,play_description,set_winner,losing_team_at_timeout,losing_team_win,home_before_timeout,visiting_before_timeout,winner_next_point,home_after_timeout,visiting_after_timeout,overall_set_number
2015-09-18,"Skidmore College (Williamson Center)

",2,Timeout Skidmore.,home,visiting,FALSE,20,8,home,21,8,1703
2015-09-18,"Skidmore College (Williamson Center)

",3,Timeout Skidmore.,home,visiting,FALSE,12,6,visiting,12,7,1704
2015-09-18,"Skidmore College (Williamson Center)

",3,Timeout Skidmore.,home,visiting,FALSE,19,9,visiting,19,10,1704
2015-09-19,"Union College (Viniar Center)

",1,Timeout Skidmore.,home,visiting,FALSE,8,3,visiting,8,4,1705
2015-09-19,"Union College (Viniar Center)

",1,Timeout Skidmore.,home,visiting,FALSE,20,18,visiting,20,19,1705
2015-09-19,"Union College (Viniar Center)

",2,Timeout Skidmore.,home,visiting,FALSE,10,5,home,11,5,1706
2015-09-19,"Union College (Viniar Center)

",3,Timeout Skidmore.,home,visiting,FALSE,13,9,visiting,13,10,1707
2015-09-19,"Union College (Viniar Center)

",3,Timeout Skidmore.,home,visiting,FALSE,20,12,home,21,12,1707
2015-09-19,"Union College (Viniar Center)

",1,Timeout St. Lawrence.,home,home,TRUE,2,8,visiting,2,9,1708
2015-09-19,"Union College (Viniar Center)

",1,Timeout Skidmore.,home,home,TRUE,14,16,home,15,16,1708
2015-09-19,"Union College (Viniar Center)

",1,Timeout Skidmore.,home,visiting,FALSE,20,17,home,21,17,1708
2015-09-19,"Union College (Viniar Center)

",2,Timeout Skidmore.,home,visiting,FALSE,15,11,visiting,15,12,1709
2015-09-19,"Union College (Viniar Center)

",2,Timeout Skidmore.,home,visiting,FALSE,19,12,home,20,12,1709
2015-09-19,"Union College (Viniar Center)

",3,Timeout Skidmore.,visiting,visiting,TRUE,12,9,home,13,9,1710
2015-09-19,"Union College (Viniar Center)

",3,Timeout St. Lawrence.,visiting,home,FALSE,15,16,visiting,15,17,1710
2015-09-19,"Union College (Viniar Center)

",3,Timeout St. Lawrence.,visiting,home,FALSE,18,22,visiting,18,23,1710
2015-09-19,"Union College (Viniar Center)

",3,Timeout Skidmore.,visiting,home,FALSE,21,23,home,22,23,1710
2015-09-19,"Union College (Viniar Center)

",4,Timeout Skidmore.,home,visiting,FALSE,5,0,visiting,5,1,1711
2015-09-19,"Union College (Viniar Center)

",4,Timeout Skidmore.,home,visiting,FALSE,17,11,visiting,17,12,1711
2015-09-25,"Skidmore College (Williamson Center)

",1,Timeout Skidmore.,home,visiting,FALSE,22,20,visiting,22,21,1712
2015-09-25,"Skidmore College (Williamson Center)

",1,Timeout Skidmore.,home,visiting,FALSE,23,21,visiting,23,22,1712
2015-09-25,"Skidmore College (Williamson Center)

",2,Timeout Skidmore.,visiting,visiting,TRUE,18,16,visiting,18,17,1713
2015-09-25,"Skidmore College (Williamson Center)

",2,Timeout Ramapo.,visiting,home,FALSE,20,21,home,21,21,1713
2015-09-25,"Skidmore College (Williamson Center)

",3,Timeout Skidmore.,home,visiting,FALSE,9,5,home,10,5,1714
2015-09-25,"Skidmore College (Williamson Center)

",3,Timeout Skidmore.,home,visiting,FALSE,18,9,visiting,18,10,1714
2015-09-25,"Skidmore College (Williamson Center)

",3,Timeout Ramapo.,home,visiting,FALSE,22,16,home,23,16,1714
2015-09-25,"Skidmore College (Williamson Center)

",4,Timeout Skidmore.,home,visiting,FALSE,8,4,visiting,8,5,1715
2015-09-25,"Skidmore College (Williamson Center)

",4,Timeout Skidmore.,home,visiting,FALSE,18,10,home,19,10,1715
2015-09-26,"Skidmore College (Williamson Center)

",1,Timeout Hamilton.,visiting,home,FALSE,6,10,home,7,10,1716
2015-09-26,"Skidmore College (Williamson Center)

",1,Timeout Skidmore.,visiting,visiting,TRUE,20,19,visiting,20,20,1716
2015-09-26,"Skidmore College (Williamson Center)

",1,Timeout Hamilton.,visiting,home,FALSE,20,21,visiting,20,22,1716
2015-09-26,"Skidmore College (Williamson Center)

",2,Timeout Hamilton.,visiting,home,FALSE,8,12,visiting,8,13,1717
2015-09-26,"Skidmore College (Williamson Center)

",2,Timeout Skidmore.,visiting,home,FALSE,21,24,home,22,24,1717
2015-09-26,"Skidmore College (Williamson Center)

",3,Timeout Hamilton.,visiting,home,FALSE,1,5,home,2,5,1718
2015-09-26,"Skidmore College (Williamson Center)

",3,Timeout Hamilton.,visiting,home,FALSE,16,19,visiting,16,20,1718
2015-10-02,"SUNY Polytechnic ()

",1,Timeout Plattsburgh.,visiting,home,FALSE,4,11,visiting,4,12,1722
2015-10-02,"SUNY Polytechnic ()

",2,Timeout Skidmore.,home,visiting,FALSE,16,12,home,17,12,1723
2015-10-02,"SUNY Polytechnic ()

",2,Timeout Skidmore.,home,visiting,FALSE,23,14,visiting,23,15,1723
2015-10-02,"SUNY Polytechnic ()

",3,Timeout Skidmore.,home,visiting,FALSE,8,4,home,9,4,1724
2015-10-02,"SUNY Polytechnic ()

",3,Timeout Plattsburgh.,home,visiting,FALSE,19,18,home,20,18,1724
2015-10-02,"SUNY Polytechnic ()

",4,Timeout Skidmore.,home,visiting,FALSE,23,22,home,24,22,1725
2015-10-03,"SUNY Polytechnic ()

",1,Timeout Skidmore.,visiting,home,FALSE,2,11,visiting,2,12,1726
2015-10-03,"SUNY Polytechnic ()

",1,Timeout Skidmore.,visiting,home,FALSE,9,20,home,10,20,1726
2015-10-03,"SUNY Polytechnic ()

",2,Timeout SUNY Polytechnic.,home,visiting,FALSE,7,3,visiting,7,4,1727
2015-10-03,"SUNY Polytechnic ()

",2,Timeout Skidmore.,home,visiting,FALSE,19,16,home,20,16,1727
2015-10-03,"SUNY Polytechnic ()

",3,Timeout Skidmore.,visiting,home,FALSE,8,13,visiting,8,14,1728
2015-10-03,"SUNY Polytechnic ()

",3,Timeout Skidmore.,visiting,home,FALSE,11,19,home,12,19,1728
2015-10-03,"SUNY Polytechnic ()

",3,Timeout SUNY Polytechnic.,visiting,home,FALSE,17,20,visiting,17,21,1728
2015-10-03,"SUNY Polytechnic ()

",4,Timeout Skidmore.,visiting,home,FALSE,5,10,visiting,5,11,1729
2015-10-03,"SUNY Polytechnic ()

",4,Timeout Skidmore.,visiting,home,FALSE,11,18,home,12,18,1729
2015-10-03,"SUNY Polytechnic ()

",1,Timeout St. John Fisher.,home,home,TRUE,2,7,home,3,7,1730
2015-10-03,"SUNY Polytechnic ()

",1,Timeout Skidmore.,home,visiting,FALSE,16,14,visiting,16,15,1730
2015-10-03,"SUNY Polytechnic ()

",1,Timeout St. John Fisher.,home,tied,FALSE,19,19,home,20,19,1730
2015-10-03,"SUNY Polytechnic ()

",2,Timeout Skidmore.,home,visiting,FALSE,10,6,home,11,6,1731
2015-10-03,"SUNY Polytechnic ()

",2,Timeout St. John Fisher.,home,visiting,FALSE,18,16,home,19,16,1731
2015-10-03,"SUNY Polytechnic ()

",2,Timeout Skidmore.,home,visiting,FALSE,20,16,home,21,16,1731
2015-10-03,"SUNY Polytechnic ()

",2,Timeout St. John Fisher.,home,visiting,FALSE,23,21,home,24,21,1731
2015-10-03,"SUNY Polytechnic ()

",3,Timeout Skidmore.,visiting,visiting,TRUE,8,4,visiting,8,5,1732
2015-10-03,"SUNY Polytechnic ()

",3,Timeout St. John Fisher.,visiting,home,FALSE,10,13,home,11,13,1732
2015-10-03,"SUNY Polytechnic ()

",3,Timeout St. John Fisher.,visiting,home,FALSE,17,22,visiting,17,23,1732
2015-10-03,"SUNY Polytechnic ()

",4,Timeout Skidmore.,home,visiting,FALSE,9,4,visiting,9,5,1733
2015-10-03,"SUNY Polytechnic ()

",4,Timeout St. John Fisher.,home,tied,FALSE,18,18,home,19,18,1733
2015-10-06,"Middlebury College (Pepin Gymnasium)

",1,Timeout Skidmore.,visiting,home,FALSE,8,14,visiting,8,15,1734
2015-10-06,"Middlebury College (Pepin Gymnasium)

",1,Timeout Skidmore.,visiting,home,FALSE,13,20,home,14,20,1734
2015-10-06,"Middlebury College (Pepin Gymnasium)

",2,Timeout Skidmore.,visiting,home,FALSE,0,6,home,1,6,1735
2015-10-06,"Middlebury College (Pepin Gymnasium)

",2,Timeout Middlebury.,visiting,visiting,TRUE,10,9,visiting,10,10,1735
2015-10-06,"Middlebury College (Pepin Gymnasium)

",2,Timeout Middlebury.,visiting,visiting,TRUE,21,18,visiting,21,19,1735
2015-10-06,"Middlebury College (Pepin Gymnasium)

",2,Timeout Skidmore.,visiting,tied,FALSE,24,24,visiting,24,25,1735
2015-10-06,"Middlebury College (Pepin Gymnasium)

",3,Timeout Skidmore.,visiting,home,FALSE,3,11,home,4,11,1736
2015-10-06,"Middlebury College (Pepin Gymnasium)

",3,Timeout Skidmore.,visiting,home,FALSE,8,18,home,9,18,1736
2015-10-10,"Union College (Viniar Center)

",1,Timeout PS-Behrend.,visiting,home,FALSE,4,9,visiting,4,10,1737
2015-10-10,"Union College (Viniar Center)

",2,Timeout PS-Behrend.,visiting,home,FALSE,15,17,home,16,17,1738
2015-10-10,"Union College (Viniar Center)

",2,Timeout PS-Behrend.,visiting,home,FALSE,20,21,home,21,21,1738
2015-10-10,"Union College (Viniar Center)

",3,Timeout Skidmore.,visiting,home,FALSE,13,19,visiting,13,20,1739
2015-10-10,"Union College (Viniar Center)

",1,Timeout New Rochelle.,visiting,home,FALSE,2,7,home,3,7,1740
2015-10-10,"Union College (Viniar Center)

",3,Timeout Skidmore.,home,visiting,FALSE,11,7,visiting,11,8,1742
2015-10-16,"Poughkeepsie, NY (AFC)

",1,Timeout Union College.,home,home,TRUE,16,17,visiting,16,18,1744
2015-10-16,"Poughkeepsie, NY (AFC)

",1,Timeout Union College.,home,home,TRUE,19,22,visiting,19,23,1744
2015-10-16,"Poughkeepsie, NY (AFC)

",1,Timeout Skidmore.,home,home,TRUE,21,23,home,22,23,1744
2015-10-16,"Poughkeepsie, NY (AFC)

",1,Timeout Skidmore.,home,tied,FALSE,23,23,home,24,23,1744
2015-10-16,"Poughkeepsie, NY (AFC)

",2,Timeout Skidmore.,home,visiting,FALSE,7,1,visiting,7,2,1745
2015-10-16,"Poughkeepsie, NY (AFC)

",2,Timeout Skidmore.,home,visiting,FALSE,16,3,visiting,16,4,1745
2015-10-16,"Poughkeepsie, NY (AFC)

",2,Timeout Union College.,home,visiting,FALSE,17,10,home,18,10,1745
2015-10-16,"Poughkeepsie, NY (AFC)

",3,Timeout Skidmore.,home,visiting,FALSE,21,10,home,22,10,1746
2015-10-16,"Poughkeepsie, NY (AFC)

",1,Timeout Vassar College.,visiting,visiting,TRUE,16,14,visiting,16,15,1747
2015-10-16,"Poughkeepsie, NY (AFC)

",1,Timeout Skidmore.,visiting,home,FALSE,19,21,visiting,19,22,1747
2015-10-16,"Poughkeepsie, NY (AFC)

",1,Timeout Skidmore.,visiting,home,FALSE,19,23,home,20,23,1747
2015-10-16,"Poughkeepsie, NY (AFC)

",2,Timeout Skidmore.,visiting,home,FALSE,4,8,home,5,8,1748
2015-10-16,"Poughkeepsie, NY (AFC)

",2,Timeout Skidmore.,visiting,home,FALSE,13,23,visiting,13,24,1748
2015-10-16,"Poughkeepsie, NY (AFC)

",3,Timeout Skidmore.,visiting,home,FALSE,6,10,home,7,10,1749
2015-10-16,"Poughkeepsie, NY (AFC)

",3,Timeout Skidmore.,visiting,home,FALSE,15,19,visiting,15,20,1749
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",1,Timeout Skidmore.,home,visiting,FALSE,11,6,home,12,6,1750
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",1,Timeout Skidmore.,home,visiting,FALSE,22,16,home,23,16,1750
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",2,Timeout RIT.,visiting,home,FALSE,5,9,visiting,5,10,1751
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",2,Timeout Skidmore.,visiting,home,FALSE,14,16,home,15,16,1751
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",2,Timeout RIT.,visiting,home,FALSE,18,21,home,19,21,1751
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",3,Timeout RIT.,visiting,home,FALSE,2,7,visiting,2,8,1752
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",3,Timeout Skidmore.,visiting,home,FALSE,15,17,visiting,15,18,1752
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",3,Timeout RIT.,visiting,home,FALSE,18,20,visiting,18,21,1752
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",4,Timeout Skidmore.,home,visiting,FALSE,9,4,visiting,9,5,1753
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",4,Timeout Skidmore.,home,visiting,FALSE,19,12,home,20,12,1753
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",5,Timeout RIT.,home,home,TRUE,1,6,home,2,6,1754
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",5,Timeout Skidmore.,home,home,TRUE,6,7,home,7,7,1754
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",5,Timeout Skidmore.,home,visiting,FALSE,13,11,home,14,11,1754
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",1,Timeout Skidmore.,home,tied,FALSE,14,14,visiting,14,15,1755
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",1,Timeout Bard College.,home,visiting,FALSE,17,16,home,18,16,1755
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",1,Timeout Bard College.,home,visiting,FALSE,23,22,home,24,22,1755
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",1,Timeout Skidmore.,home,home,TRUE,24,25,home,25,25,1755
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",2,Timeout Bard College.,home,tied,FALSE,12,12,home,13,12,1756
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",2,Timeout Bard College.,home,visiting,FALSE,18,13,visiting,18,14,1756
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",2,Timeout Skidmore.,home,visiting,FALSE,22,20,visiting,22,21,1756
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",3,Timeout Bard College.,home,visiting,FALSE,14,11,visiting,14,12,1757
2015-10-17,"Bard College (Stevenson Ath. Ctr.)

",3,Timeout Bard College.,home,visiting,FALSE,17,12,home,18,12,1757
2015-10-23,"St. Lawrence ()

",1,Timeout Union College.,home,tied,FALSE,15,15,visiting,15,16,1761
2015-10-23,"St. Lawrence ()

",1,Timeout Skidmore.,home,visiting,FALSE,21,18,visiting,21,19,1761
2015-10-23,"St. Lawrence ()

",1,Timeout Skidmore.,home,visiting,FALSE,23,19,visiting,23,20,1761
2015-10-23,"St. Lawrence ()

",2,Timeout Skidmore.,home,visiting,FALSE,5,0,home,6,0,1762
2015-10-23,"St. Lawrence ()

",2,Timeout Skidmore.,home,visiting,FALSE,17,6,visiting,17,7,1762
2015-10-23,"St. Lawrence ()

",3,Timeout Skidmore.,home,visiting,FALSE,21,16,visiting,21,17,1763
2015-10-24,"Clarkson ()

",1,Timeout Skidmore.,visiting,home,FALSE,5,10,home,6,10,1764
2015-10-24,"Clarkson ()

",1,Timeout Skidmore.,visiting,home,FALSE,13,18,home,14,18,1764
2015-10-24,"Clarkson ()

",2,Timeout Skidmore.,visiting,home,FALSE,1,7,visiting,1,8,1765
2015-10-24,"Clarkson ()

",2,Timeout Skidmore.,visiting,home,FALSE,9,17,home,10,17,1765
2015-10-24,"Clarkson ()

",3,Timeout Skidmore.,visiting,home,FALSE,3,9,home,4,9,1766
2015-10-24,"Clarkson ()

",3,Timeout Skidmore.,visiting,home,FALSE,6,16,visiting,6,17,1766
2015-10-24,"Clarkson ()

",1,Timeout Skidmore.,home,visiting,FALSE,7,1,home,8,1,1767
2015-10-24,"Clarkson ()

",1,Timeout Skidmore.,home,visiting,FALSE,17,6,visiting,17,7,1767
2015-10-24,"Clarkson ()

",2,Timeout RIT.,home,home,TRUE,13,14,home,14,14,1768
2015-10-24,"Clarkson ()

",2,Timeout Skidmore.,home,visiting,FALSE,18,15,visiting,18,16,1768
2015-10-24,"Clarkson ()

",2,Timeout Skidmore.,home,visiting,FALSE,22,17,home,23,17,1768
2015-10-24,"Clarkson ()

",3,Timeout Skidmore.,home,visiting,FALSE,15,11,home,16,11,1769
2015-10-24,"Clarkson ()

",3,Timeout Skidmore.,home,visiting,FALSE,22,16,home,23,16,1769
2015-10-30,"Skidmore College (Williamson Center)

",1,Timeout Skidmore.,home,visiting,FALSE,15,11,home,16,11,1770
2015-10-30,"Skidmore College (Williamson Center)

",1,Timeout Skidmore.,home,visiting,FALSE,22,19,visiting,22,20,1770
2015-10-30,"Skidmore College (Williamson Center)

",1,Timeout Potsdam.,home,visiting,FALSE,23,21,visiting,23,22,1770
2015-10-30,"Skidmore College (Williamson Center)

",2,Timeout Potsdam.,home,home,TRUE,0,4,visiting,0,5,1771
2015-10-30,"Skidmore College (Williamson Center)

",2,Timeout Potsdam.,home,home,TRUE,0,9,home,1,9,1771
2015-10-30,"Skidmore College (Williamson Center)

",2,Timeout Skidmore.,home,visiting,FALSE,22,19,visiting,22,20,1771
2015-10-30,"Skidmore College (Williamson Center)

",3,Timeout Potsdam.,visiting,home,FALSE,16,21,home,17,21,1772
2015-10-30,"Skidmore College (Williamson Center)

",4,Timeout Potsdam.,visiting,home,FALSE,13,17,home,14,18,1773
2015-10-30,"Skidmore College (Williamson Center)

",4,Timeout Skidmore.,visiting,home,FALSE,16,18,visiting,16,19,1773
2015-10-30,"Skidmore College (Williamson Center)

",4,Timeout Skidmore.,visiting,tied,FALSE,20,20,home,21,20,1773
2015-10-30,"Skidmore College (Williamson Center)

",5,Timeout Skidmore.,visiting,visiting,TRUE,6,3,visiting,6,4,1774
2015-10-30,"Skidmore College (Williamson Center)

",5,Timeout Potsdam.,visiting,home,FALSE,8,10,home,9,10,1774
2015-10-31,"Skidmore College (Williamson Center)

",2,Timeout Skidmore.,home,visiting,FALSE,12,9,visiting,12,10,1776
2015-10-31,"Skidmore College (Williamson Center)

",2,Timeout New Paltz.,home,visiting,FALSE,17,16,home,18,16,1776
2015-10-31,"Skidmore College (Williamson Center)

",2,Timeout Skidmore.,home,visiting,FALSE,20,16,home,21,16,1776
2015-10-31,"Skidmore College (Williamson Center)

",3,Timeout Skidmore.,home,visiting,FALSE,8,4,home,9,4,1777
2015-10-31,"Skidmore College (Williamson Center)

",3,Timeout Skidmore.,home,visiting,FALSE,17,9,home,18,9,1777
2015-10-31,"Skidmore College (Williamson Center)

",4,Timeout Skidmore.,home,visiting,FALSE,20,18,visiting,20,19,1778
2015-10-31,"Skidmore College (Williamson Center)

",4,Timeout New Paltz.,home,home,TRUE,20,24,home,22,23,1778
2015-10-31,"Skidmore College (Williamson Center)

",4,Timeout Skidmore.,home,tied,FALSE,23,23,home,24,23,1778
2015-10-31,"Skidmore College (Williamson Center)

",1,Timeout Skidmore.,home,visiting,FALSE,19,16,visiting,19,17,1779
2015-10-31,"Skidmore College (Williamson Center)

",1,Timeout Skidmore.,home,visiting,FALSE,22,17,home,23,17,1779
2015-10-31,"Skidmore College (Williamson Center)

",2,Timeout Skidmore.,home,visiting,FALSE,16,13,visiting,16,14,1780
2015-10-31,"Skidmore College (Williamson Center)

",2,Timeout Skidmore.,home,visiting,FALSE,20,15,home,21,15,1780
2015-10-31,"Skidmore College (Williamson Center)

",3,Timeout GENESEO.,visiting,home,FALSE,13,17,visiting,13,18,1781
2015-10-31,"Skidmore College (Williamson Center)

",3,Timeout GENESEO.,visiting,home,FALSE,18,22,home,19,22,1781
2015-10-31,"Skidmore College (Williamson Center)

",3,Timeout Skidmore.,visiting,home,FALSE,21,24,visiting,21,25,1781
2015-10-31,"Skidmore College (Williamson Center)

",4,Timeout GENESEO.,visiting,home,FALSE,4,10,home,5,10,1782
2015-10-31,"Skidmore College (Williamson Center)

",4,Timeout GENESEO.,visiting,home,FALSE,12,19,visiting,12,20,1782
2015-10-31,"Skidmore College (Williamson Center)

",4,Timeout Skidmore.,visiting,home,FALSE,17,21,home,18,21,1782
2015-10-31,"Skidmore College (Williamson Center)

",5,Timeout Skidmore.,visiting,visiting,TRUE,5,1,visiting,5,2,1783
2015-10-31,"Skidmore College (Williamson Center)

",5,Timeout Skidmore.,visiting,visiting,TRUE,12,9,visiting,12,10,1783
2015-10-31,"Skidmore College (Williamson Center)

",5,Timeout GENESEO.,visiting,home,FALSE,12,13,home,13,13,1783
2015-09-18,"Mahwah, NJ (Bradley Center)

",1,Timeout Potsdam.,visiting,home,FALSE,8,14,home,9,14,1784
2015-09-18,"Mahwah, NJ (Bradley Center)

",1,Timeout Ramapo College.,visiting,home,FALSE,16,18,visiting,16,19,1784
2015-09-18,"Mahwah, NJ (Bradley Center)

",2,Timeout Potsdam.,visiting,home,FALSE,12,17,visiting,12,18,1785
2015-09-18,"Mahwah, NJ (Bradley Center)

",3,Timeout Potsdam.,visiting,home,FALSE,0,4,visiting,0,5,1786
2015-09-18,"Mahwah, NJ (Bradley Center)

",3,Timeout Potsdam.,visiting,home,FALSE,10,18,visiting,10,19,1786
2015-09-18,"Mahwah, NJ (Bradley Center)

",1,Timeout SUNY Potsdam.,home,visiting,FALSE,16,8,home,17,8,1787
2015-09-18,"Mahwah, NJ (Bradley Center)

",1,Timeout SUNY Potsdam.,home,visiting,FALSE,21,15,home,22,15,1787
2015-09-18,"Mahwah, NJ (Bradley Center)

",2,Timeout SUNY Potsdam.,home,visiting,FALSE,14,10,home,15,10,1788
2015-09-18,"Mahwah, NJ (Bradley Center)

",3,Timeout SUNY Potsdam.,home,visiting,FALSE,10,3,home,11,3,1789
2015-09-18,"Mahwah, NJ (Bradley Center)

",3,Timeout SUNY Potsdam.,home,visiting,FALSE,17,4,home,18,4,1789
2015-09-18,"Mahwah, NJ (Bradley Center)

",3,Timeout Scranton University.,home,visiting,FALSE,22,9,visiting,22,10,1789
2015-09-19,"Mahwah, NJ (Bradley Center)

",2,Timeout St. Joe's - LI.,visiting,home,FALSE,19,22,visiting,19,23,1791
2015-09-19,"Mahwah, NJ (Bradley Center)

",3,Timeout SUNY Potsdam.,home,visiting,FALSE,20,16,visiting,20,17,1792
2015-09-19,"Mahwah, NJ (Bradley Center)

",4,Timeout St. Joe's - LI.,visiting,home,FALSE,10,14,home,11,14,1793
2015-09-19,"Mahwah, NJ (Bradley Center)

",4,Timeout St. Joe's - LI.,visiting,home,FALSE,19,21,home,20,21,1793
2015-09-19,"Mahwah, NJ (Bradley Center)

",4,Timeout SUNY Potsdam.,visiting,home,FALSE,22,24,visiting,22,25,1793
2015-09-19,"Mahwah, NJ (Bradley Center)

",5,Timeout St. Joe's - LI.,home,home,TRUE,1,5,home,2,5,1794
2015-09-19,"Mahwah, NJ (Bradley Center)

",5,Timeout SUNY Potsdam.,home,visiting,FALSE,12,8,visiting,12,9,1794
2015-09-19,"Mahwah, NJ (Bradley Center)

",1,Timeout Ithaca College.,visiting,visiting,TRUE,15,13,visiting,15,14,1795
2015-09-19,"Mahwah, NJ (Bradley Center)

",1,Timeout SUNY Potsdam.,visiting,home,FALSE,16,17,home,17,17,1795
2015-09-19,"Mahwah, NJ (Bradley Center)

",1,Timeout Ithaca College.,visiting,tied,FALSE,21,21,visiting,21,22,1795
2015-09-19,"Mahwah, NJ (Bradley Center)

",2,Timeout SUNY Potsdam.,visiting,home,FALSE,12,19,visiting,12,20,1796
2015-09-19,"Mahwah, NJ (Bradley Center)

",3,Timeout SUNY Potsdam.,visiting,home,FALSE,7,9,visiting,7,10,1797
2015-09-19,"Mahwah, NJ (Bradley Center)

",3,Timeout Ithaca College.,visiting,home,FALSE,18,23,visiting,18,24,1797
2015-10-07,"Canton, NY (Burkman Gymnasium)

",1,Timeout SUNY Potsdam.,visiting,home,FALSE,3,8,visiting,3,9,1798
2015-10-07,"Canton, NY (Burkman Gymnasium)

",1,Timeout St. Lawrence.,visiting,home,FALSE,16,17,home,17,17,1798
2015-10-07,"Canton, NY (Burkman Gymnasium)

",1,Timeout SUNY Potsdam.,visiting,home,FALSE,17,20,visiting,17,21,1798
2015-10-07,"Canton, NY (Burkman Gymnasium)

",2,Timeout SUNY Potsdam.,home,tied,FALSE,17,17,home,18,17,1799
2015-10-07,"Canton, NY (Burkman Gymnasium)

",2,Timeout St. Lawrence.,home,visiting,FALSE,24,23,home,25,23,1799
2015-10-07,"Canton, NY (Burkman Gymnasium)

",3,Timeout SUNY Potsdam.,visiting,home,FALSE,0,5,home,1,5,1800
2015-10-07,"Canton, NY (Burkman Gymnasium)

",3,Timeout SUNY Potsdam.,visiting,home,FALSE,8,19,home,9,19,1800
2015-10-07,"Canton, NY (Burkman Gymnasium)

",4,Timeout SUNY Potsdam.,visiting,home,FALSE,15,18,visiting,15,19,1801
2015-10-07,"Canton, NY (Burkman Gymnasium)

",4,Timeout SUNY Potsdam.,visiting,home,FALSE,16,23,visiting,16,24,1801
2015-10-16,"Brockport, N.Y. (Vlogianitis Gym)

",1,Timeout SUNY Potsdam.,home,visiting,FALSE,5,0,home,6,0,1802
2015-10-16,"Brockport, N.Y. (Vlogianitis Gym)

",1,Timeout SUNY Potsdam.,home,visiting,FALSE,12,2,home,13,2,1802
2015-10-16,"Brockport, N.Y. (Vlogianitis Gym)

",1,Timeout St. John Fisher.,home,visiting,FALSE,20,13,visiting,20,14,1802
