tourney_name,surface,result,player,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_won,second_serve_won,serve_games_won,breakPoints_saved,first_serve_in,rank,breakPoints_faced
Us Open,Hard,Loser,Jack Draper,L,191,GBR,21.6,5,165,18,5,129,57,20,18,13,73,123,17
Us Open,Hard,Winner,Frances Tiafoe,R,188,USA,25.6,5,120,15,3,65,30,16,13,1,36,10,3
Us Open,Hard,Loser,Rinky Hijikata,U,NA,AUS,22.5,5,120,0,4,89,25,20,14,7,44,110,14
Us Open,Hard,Winner,Ben Shelton,L,NA,USA,20.8,5,169,16,9,123,62,19,19,11,83,47,14
Us Open,Hard,Loser,Tommy Paul,R,185,USA,26.2,5,169,6,8,108,49,19,20,2,64,14,8
Us Open,Hard,Winner,Taylor Fritz,R,193,USA,25.8,5,133,17,5,98,45,24,17,3,54,9,4
Us Open,Hard,Loser,Dominic Stricker,L,180,SUI,21,5,133,13,7,92,40,19,16,1,49,128,4
Us Open,Hard,Winner,Novak Djokovic,R,188,SRB,36.2,5,146,12,3,76,45,13,15,0,51,2,1
Us Open,Hard,Loser,Borna Gojo,R,196,CRO,25.4,5,146,14,8,114,48,16,15,8,73,105,13
Us Open,Hard,Winner,Carlos Alcaraz,R,185,ESP,20.3,5,150,3,3,97,42,24,14,5,55,1,5
Us Open,Hard,Loser,Alexander Zverev,R,198,GER,26.3,5,150,6,4,77,38,7,13,0,52,12,4
Us Open,Hard,Winner,Daniil Medvedev,R,198,RUS,27.5,5,168,8,9,100,41,13,14,8,55,3,13
Us Open,Hard,Loser,Andrey Rublev,R,188,RUS,25.8,5,168,4,5,98,38,11,15,10,59,8,19
Us Open,Hard,Winner,Ben Shelton,L,NA,USA,20.8,5,187,14,11,108,49,22,19,2,64,47,6
Us Open,Hard,Loser,Frances Tiafoe,R,188,USA,25.6,5,187,7,4,122,43,27,19,8,68,10,15
Us Open,Hard,Winner,Novak Djokovic,R,188,SRB,36.2,5,155,7,5,94,39,21,14,10,57,2,12
Us Open,Hard,Loser,Taylor Fritz,R,193,USA,25.8,5,155,8,2,89,36,11,13,3,49,9,9
Us Open,Hard,Winner,Daniil Medvedev,R,198,RUS,27.5,5,199,9,10,129,68,23,20,8,83,3,9
Us Open,Hard,Loser,Carlos Alcaraz,R,185,ESP,20.3,5,199,0,0,133,64,19,18,4,93,1,7
Us Open,Hard,Winner,Novak Djokovic,R,188,SRB,36.2,5,161,5,3,99,56,11,16,4,67,2,6
Us Open,Hard,Loser,Ben Shelton,L,NA,USA,20.8,5,161,5,5,102,43,14,14,9,72,47,14
Us Open,Hard,Winner,Novak Djokovic,R,188,SRB,36.2,5,197,4,6,109,48,27,16,2,59,2,3
Us Open,Hard,Loser,Daniil Medvedev,R,198,RUS,27.5,5,197,6,6,106,49,14,15,3,69,3,6
Chengdu,Hard,Winner,Alexander Zverev,R,198,GER,26.4,3,176,10,1,106,62,13,17,1,81,10,2
Chengdu,Hard,Loser,Roman Safiullin,R,185,RUS,26.1,3,176,8,4,109,49,24,16,8,68,55,10
Chengdu,Hard,Winner,Alexander Zverev,R,198,GER,26.4,3,110,9,0,66,44,6,10,5,57,10,5
Chengdu,Hard,Loser,Grigor Dimitrov,R,188,BUL,32.3,3,110,0,2,74,34,14,11,5,49,20,7
Chengdu,Hard,Winner,Roman Safiullin,R,185,RUS,26.1,3,89,9,1,57,29,15,10,0,35,55,0
Chengdu,Hard,Loser,Lorenzo Musetti,R,185,ITA,21.5,3,89,1,4,57,26,9,9,2,34,18,4
Chengdu,Hard,Winner,Alexander Zverev,R,198,GER,26.4,3,178,13,3,103,55,12,16,7,81,10,10
Chengdu,Hard,Loser,Miomir Kecmanovic,R,183,SRB,24,3,178,4,3,112,38,25,16,12,59,47,17
Chengdu,Hard,Winner,Grigor Dimitrov,R,188,BUL,32.3,3,84,3,2,52,21,17,9,2,27,20,2
Chengdu,Hard,Loser,Christopher Oconnell,R,183,AUS,29.2,3,84,4,2,62,27,7,8,5,43,53,8
Chengdu,Hard,Winner,Roman Safiullin,R,185,RUS,26.1,3,79,2,1,46,28,5,6,4,34,55,4
Chengdu,Hard,Loser,Jordan Thompson,R,183,AUS,29.4,3,79,5,0,43,19,11,6,1,24,56,1
Chengdu,Hard,Winner,Lorenzo Musetti,R,185,ITA,21.5,3,87,1,2,51,24,14,9,0,30,18,0
Chengdu,Hard,Loser,Arthur Rinderknech,R,196,FRA,28.1,3,87,7,3,60,25,10,9,4,35,67,7
Chengdu,Hard,Winner,Alexander Zverev,R,198,GER,26.4,3,145,8,2,80,43,17,14,1,50,10,2
Chengdu,Hard,Loser,Pavel Kotov,R,191,RUS,24.8,3,145,4,5,102,48,17,15,3,66,106,6
Chengdu,Hard,Winner,Miomir Kecmanovic,R,183,SRB,24,3,95,1,0,46,24,9,9,3,33,47,5
Chengdu,Hard,Loser,Corentin Moutet,L,178,FRA,24.4,3,95,1,3,65,20,11,9,7,37,122,12
Chengdu,Hard,Winner,Grigor Dimitrov,R,188,BUL,32.3,3,85,6,3,54,30,4,10,0,39,20,3
Chengdu,Hard,Loser,Juan Pablo Varillas,R,185,PER,27.9,3,85,2,1,52,15,10,9,2,21,70,7
Chengdu,Hard,Winner,Christopher Oconnell,R,183,AUS,29.2,3,156,9,2,97,44,21,11,9,55,53,10
Chengdu,Hard,Loser,Taro Daniel,R,191,JPN,30.6,3,156,3,5,91,34,22,11,8,48,95,10
Chengdu,Hard,Winner,Jordan Thompson,R,183,AUS,29.4,3,88,9,0,47,26,14,9,0,30,56,0
Chengdu,Hard,Loser,Dusan Lajovic,R,180,SRB,33.2,3,88,2,0,69,30,8,10,5,51,52,8
Chengdu,Hard,Winner,Roman Safiullin,R,185,RUS,26.1,3,83,5,2,58,27,11,9,3,38,55,4
Chengdu,Hard,Loser,Daniel Evans,R,175,GBR,33.3,3,83,6,5,50,20,8,9,2,28,27,6
Chengdu,Hard,Winner,Arthur Rinderknech,R,196,FRA,28.1,3,100,9,1,71,36,10,11,3,46,67,5
Chengdu,Hard,Loser,Marcos Giron,R,180,USA,30.1,3,100,7,2,59,23,15,11,1,30,64,4
Chengdu,Hard,Winner,Lorenzo Musetti,R,185,ITA,21.5,3,174,11,5,93,38,24,15,0,52,18,3
Chengdu,Hard,Winner,Pavel Kotov,R,191,RUS,24.8,3,113,2,0,72,30,21,12,7,40,106,8
Chengdu,Hard,Loser,Daniel Elahi Galan,R,191,COL,27.2,3,113,10,1,78,33,14,12,5,48,87,8
Chengdu,Hard,Winner,Corentin Moutet,L,178,FRA,24.4,3,78,0,1,51,28,6,8,3,35,122,4
Chengdu,Hard,Winner,Miomir Kecmanovic,R,183,SRB,24,3,88,6,1,57,24,15,9,7,32,47,8
Chengdu,Hard,Winner,Juan Pablo Varillas,R,185,PER,27.9,3,77,5,0,50,25,10,8,0,31,70,0
Chengdu,Hard,Winner,Christopher Oconnell,R,183,AUS,29.2,3,128,6,1,73,30,18,11,6,44,53,8
Chengdu,Hard,Winner,Taro Daniel,R,191,JPN,30.6,3,134,7,5,79,30,20,14,4,41,95,7
Chengdu,Hard,Loser,Aleksandar Vukic,R,188,AUS,27.4,3,134,6,2,91,33,18,14,9,53,50,14
Chengdu,Hard,Winner,Jordan Thompson,R,183,AUS,29.4,3,111,13,0,66,27,20,10,1,34,56,2
Chengdu,Hard,Loser,Max Purcell,R,185,AUS,25.4,3,111,6,2,69,31,12,10,6,36,43,9
Chengdu,Hard,Winner,Dusan Lajovic,R,180,SRB,33.2,3,102,0,1,69,44,5,13,2,61,52,4
Chengdu,Hard,Loser,Zizou Bergs,R,185,BEL,24.2,3,102,10,4,68,34,15,13,2,40,172,4
Chengdu,Hard,Winner,Roman Safiullin,R,185,RUS,26.1,3,88,5,2,55,28,13,10,0,34,55,0
Chengdu,Hard,Loser,Brandon Nakashima,R,185,USA,22.1,3,88,9,1,58,27,10,10,1,40,81,3
Chengdu,Hard,Winner,Marcos Giron,R,180,USA,30.1,3,101,1,1,84,34,17,11,5,47,64,7
Chengdu,Hard,Loser,Alexander Bublik,R,196,KAZ,26.2,3,101,4,7,65,25,13,10,2,37,29,5
Chengdu,Hard,Winner,Arthur Rinderknech,R,196,FRA,28.1,3,116,11,5,85,43,16,12,1,51,67,2
Chengdu,Hard,Loser,Nuno Borges,R,185,POR,26.5,3,155,13,3,111,52,13,16,11,74,88,16
Zhuhai,Hard,Winner,Karen Khachanov,R,198,RUS,27.3,3,102,9,3,61,30,12,10,5,39,15,6
Zhuhai,Hard,Loser,Yoshihito Nishioka,L,170,JPN,27.9,3,102,2,0,62,17,15,9,5,31,46,8
Zhuhai,Hard,Winner,Karen Khachanov,R,198,RUS,27.3,3,110,4,2,61,30,12,11,4,36,15,6
Zhuhai,Hard,Loser,Sebastian Korda,R,196,USA,23.2,3,110,9,5,70,27,13,11,5,40,33,9
Zhuhai,Hard,Winner,Yoshihito Nishioka,L,170,JPN,27.9,3,119,3,2,70,31,13,10,2,48,46,4
Zhuhai,Hard,Loser,Aslan Karatsev,R,185,RUS,30,3,119,8,5,59,24,9,10,3,33,63,7
Zhuhai,Hard,Winner,Karen Khachanov,R,198,RUS,27.3,3,156,4,7,91,37,17,15,2,49,15,6
Zhuhai,Hard,Loser,Mackenzie Mcdonald,R,178,USA,28.4,3,156,5,2,92,37,15,15,3,59,39,8
Zhuhai,Hard,Winner,Sebastian Korda,R,196,USA,23.2,3,71,9,1,46,23,12,8,0,30,33,0
Zhuhai,Hard,Loser,Tomas Martin Etcheverry,R,196,ARG,24.1,3,71,3,2,50,18,6,7,3,31,35,7
Zhuhai,Hard,Winner,Yoshihito Nishioka,L,170,JPN,27.9,3,90,0,0,62,37,10,11,4,44,46,5
Zhuhai,Hard,Loser,Jan Lennard Struff,R,193,GER,33.3,3,90,11,2,59,28,8,11,2,37,23,5
Zhuhai,Hard,Winner,Aslan Karatsev,R,185,RUS,30,3,141,9,5,83,40,20,12,0,52,63,1
Zhuhai,Hard,Loser,Cameron Norrie,L,188,GBR,28,3,141,9,0,77,41,14,12,3,54,17,4
Zhuhai,Hard,Winner,Karen Khachanov,R,198,RUS,27.3,3,109,8,1,72,35,14,10,10,47,15,10
Zhuhai,Hard,Winner,Mackenzie Mcdonald,R,178,USA,28.4,3,129,6,2,77,38,16,14,0,48,39,2
Zhuhai,Hard,Winner,Sebastian Korda,R,196,USA,23.2,3,115,9,1,84,36,17,12,4,49,33,6
Zhuhai,Hard,Loser,Alexandre Muller,R,183,FRA,26.6,3,115,2,0,64,25,14,12,1,36,84,5
Zhuhai,Hard,Winner,Tomas Martin Etcheverry,R,196,ARG,24.1,3,96,6,1,50,20,11,8,5,31,35,7
Zhuhai,Hard,Winner,Yoshihito Nishioka,L,170,JPN,27.9,3,125,2,1,74,42,16,12,0,52,46,0
Zhuhai,Hard,Loser,Lloyd Harris,R,193,RSA,26.5,3,125,16,2,81,40,19,12,1,45,162,1
Zhuhai,Hard,Winner,Jan Lennard Struff,R,193,GER,33.3,3,124,12,5,77,36,13,13,2,46,23,5
Zhuhai,Hard,Loser,Cristian Garin,R,185,CHI,27.3,3,124,6,9,76,30,19,13,7,42,102,10
Zhuhai,Hard,Winner,Aslan Karatsev,R,185,RUS,30,3,175,9,4,88,41,15,14,3,51,63,6
Zhuhai,Hard,Loser,Andy Murray,R,190,GBR,36.3,3,175,7,1,92,35,16,13,8,52,41,13
Zhuhai,Hard,Winner,Cameron Norrie,L,188,GBR,28,3,76,5,2,44,22,11,8,0,28,17,0
Zhuhai,Hard,Loser,Diego Schwartzman,R,170,ARG,31,3,54,0,3,39,15,7,7,2,24,136,5
Zhuhai,Hard,Loser,Aleksandar Kovacevic,U,NA,USA,25,3,83,7,3,48,25,9,9,0,26,116,2
Zhuhai,Hard,Winner,Mackenzie Mcdonald,R,178,USA,28.4,3,156,8,1,90,51,13,16,1,63,39,3
Zhuhai,Hard,Loser,Juncheng Shang,L,NA,CHN,18.6,3,156,5,5,96,41,20,15,3,53,158,7
Zhuhai,Hard,Winner,Alexandre Muller,R,183,FRA,26.6,3,95,1,2,62,28,10,9,2,39,84,4
Zhuhai,Hard,Loser,Rinky Hijikata,U,NA,AUS,22.5,3,95,0,2,56,15,10,8,2,32,72,7
Zhuhai,Hard,Winner,Tomas Martin Etcheverry,R,196,ARG,24.1,3,121,4,1,51,26,16,10,1,29,35,1
Zhuhai,Hard,Winner,Yoshihito Nishioka,L,170,JPN,27.9,3,115,1,2,70,29,15,12,2,49,46,5
Zhuhai,Hard,Winner,Lloyd Harris,R,193,RSA,26.5,3,70,19,2,42,26,10,9,0,28,162,0
Zhuhai,Hard,Winner,Cristian Garin,R,185,CHI,27.3,3,142,8,9,81,36,21,14,7,41,102,9
Zhuhai,Hard,Winner,Andy Murray,R,190,GBR,36.3,3,102,10,1,74,39,14,11,5,49,41,5
Zhuhai,Hard,Winner,Aslan Karatsev,R,185,RUS,30,3,189,17,9,95,50,20,16,2,60,63,4
Zhuhai,Hard,Loser,Matteo Arnaldi,R,183,ITA,22.5,3,189,7,4,126,52,24,16,7,78,48,11
Astana,Hard,Winner,Adrian Mannarino,L,183,FRA,35.2,3,129,5,7,89,34,23,14,2,48,34,4
Astana,Hard,Loser,Sebastian Korda,R,196,USA,23.2,3,129,9,2,77,30,15,13,4,48,28,8
Astana,Hard,Winner,Sebastian Korda,R,196,USA,23.2,3,172,18,1,114,66,23,18,2,76,28,2
Astana,Hard,Loser,Hamad Medjedovic,R,185,SRB,20.1,3,172,16,1,121,60,27,18,3,80,120,3
Astana,Hard,Winner,Adrian Mannarino,L,183,FRA,35.2,3,70,6,3,53,24,11,9,1,32,34,2
Astana,Hard,Loser,Sebastian Ofner,R,191,AUT,27.3,3,70,4,3,49,18,8,9,0,25,58,4
Astana,Hard,Winner,Sebastian Korda,R,196,USA,23.2,3,101,12,2,82,40,20,15,2,54,28,3
Astana,Hard,Loser,Tallon Griekspoor,R,188,NED,27.2,3,101,11,5,77,40,16,14,5,47,24,7
Astana,Hard,Winner,Hamad Medjedovic,R,185,SRB,20.1,3,75,7,2,72,35,13,10,4,49,120,4
Astana,Hard,Loser,Jiri Lehecka,R,185,CZE,21.8,3,75,4,3,50,27,6,9,0,38,29,2
Astana,Hard,Winner,Sebastian Ofner,R,191,AUT,27.3,3,146,4,2,82,45,16,15,2,53,58,3
Astana,Hard,Loser,Dominic Thiem,R,185,AUT,30,3,146,5,2,108,48,18,15,12,71,81,15
Astana,Hard,Winner,Adrian Mannarino,L,183,FRA,35.2,3,104,3,5,71,28,17,10,8,38,34,10
Astana,Hard,Loser,Jurij Rodionov,L,191,AUT,24.3,3,104,3,1,61,22,11,9,0,35,107,4
Astana,Hard,Winner,Tallon Griekspoor,R,188,NED,27.2,3,133,17,2,89,50,17,15,2,58,24,2
Astana,Hard,Winner,Sebastian Korda,R,196,USA,23.2,3,84,12,2,62,30,18,11,2,37,28,3
Astana,Hard,Loser,Nuno Borges,R,185,POR,26.5,3,84,3,0,65,29,14,11,1,43,86,3
Astana,Hard,Winner,Jiri Lehecka,R,185,CZE,21.8,3,86,4,1,64,36,12,10,5,45,29,6
Astana,Hard,Winner,Hamad Medjedovic,R,185,SRB,20.1,3,69,9,0,53,32,9,10,1,38,120,1
Astana,Hard,Loser,Alexander Shevchenko,R,NA,KAZ,22.8,3,69,5,2,61,28,11,10,4,42,85,6
Astana,Hard,Winner,Dominic Thiem,R,185,AUT,30,3,140,7,3,92,45,19,16,7,59,81,9
Astana,Hard,Loser,Marcos Giron,R,180,USA,30.1,3,140,11,0,100,42,24,15,5,61,82,7
Astana,Hard,Winner,Sebastian Ofner,R,191,AUT,27.3,3,70,5,1,57,25,16,9,2,32,58,2
Astana,Hard,Loser,Alexander Bublik,R,196,KAZ,26.2,3,70,2,4,52,22,9,9,3,31,35,6
Astana,Hard,Winner,Adrian Mannarino,L,183,FRA,35.2,3,139,2,3,94,35,19,14,5,55,34,10
Astana,Hard,Winner,Jurij Rodionov,L,191,AUT,24.3,3,94,5,3,52,26,11,9,2,34,107,3
Astana,Hard,Loser,Sebastian Baez,R,170,ARG,22.7,3,94,0,0,75,33,5,9,6,63,27,10
Astana,Hard,Loser,Roberto Carballes Baena,R,183,ESP,30.5,3,89,4,7,74,24,15,9,3,39,61,7
Astana,Hard,Winner,Nuno Borges,R,185,POR,26.5,3,170,5,3,114,57,19,17,2,84,86,4
Astana,Hard,Winner,Sebastian Korda,R,196,USA,23.2,3,174,19,4,118,65,15,17,7,83,28,8
Astana,Hard,Loser,Alexei Popyrin,R,196,AUS,24.1,3,174,12,5,126,59,20,17,1,79,45,3
Astana,Hard,Loser,Bernabe Zapata Miralles,R,185,ESP,26.6,3,108,1,2,70,23,17,10,6,34,72,9
Astana,Hard,Winner,Alexander Shevchenko,R,NA,KAZ,22.8,3,97,5,1,64,29,10,10,3,44,85,5
Astana,Hard,Loser,Botic Van De Zandschulp,R,188,NED,27.9,3,97,5,1,67,23,12,9,4,36,68,8
Astana,Hard,Winner,Hamad Medjedovic,R,185,SRB,20.1,3,47,5,1,33,21,4,6,1,25,120,1
Astana,Hard,Loser,Laslo Djere,R,188,SRB,28.3,3,47,0,3,34,16,5,6,4,21,37,6
Astana,Hard,Winner,Marcos Giron,R,180,USA,30.1,3,167,8,0,118,55,34,18,0,68,82,0
Astana,Hard,Loser,Stan Wawrinka,R,183,SUI,38.4,3,167,15,6,114,49,37,18,0,54,47,0
Astana,Hard,Winner,Dominic Thiem,R,185,AUT,30,3,131,6,4,78,35,16,11,3,44,81,4
Astana,Hard,Loser,Juan Pablo Varillas,R,185,PER,27.9,3,131,5,2,77,32,15,10,5,47,67,7
Astana,Hard,Winner,Sebastian Ofner,R,191,AUT,27.3,3,111,1,1,76,30,21,13,4,40,58,6
Astana,Hard,Loser,Marton Fucsovics,R,188,HUN,31.6,3,111,3,2,66,28,13,12,0,33,57,3
Astana,Hard,Winner,Adrian Mannarino,L,183,FRA,35.2,3,116,1,3,78,34,17,10,6,47,34,7
Astana,Hard,Loser,Arthur Rinderknech,R,196,FRA,28.1,3,116,6,2,68,26,14,10,6,39,66,9
Astana,Hard,Loser,Corentin Moutet,L,178,FRA,24.4,3,132,2,3,89,28,19,11,6,44,119,11
Astana,Hard,Winner,Jurij Rodionov,L,191,AUT,24.3,3,141,4,1,98,41,23,15,5,58,107,8
Astana,Hard,Loser,Gregoire Barrere,R,183,FRA,29.6,3,141,4,1,94,45,20,15,2,58,63,4
Beijing,Hard,Winner,Jannik Sinner,R,188,ITA,22.1,3,121,3,0,75,42,17,12,1,51,7,1
Beijing,Hard,Loser,Daniil Medvedev,R,198,RUS,27.6,3,121,6,4,78,43,11,12,5,57,3,5
Beijing,Hard,Winner,Jannik Sinner,R,188,ITA,22.1,3,115,1,0,75,29,15,9,7,44,7,9
Beijing,Hard,Loser,Carlos Alcaraz,R,185,ESP,20.3,3,115,4,0,63,27,5,10,3,45,2,8
Beijing,Hard,Winner,Daniil Medvedev,R,198,RUS,27.6,3,85,8,1,57,33,11,10,4,41,3,4
Beijing,Hard,Loser,Alexander Zverev,R,198,GER,26.4,3,85,1,1,51,27,6,9,2,38,10,4
Beijing,Hard,Winner,Carlos Alcaraz,R,185,ESP,20.3,3,104,6,1,55,27,11,9,1,38,2,2
Beijing,Hard,Loser,Casper Ruud,R,183,NOR,24.7,3,104,1,4,77,31,8,9,11,50,9,15
Beijing,Hard,Winner,Jannik Sinner,R,188,ITA,22.1,3,151,3,1,85,34,23,13,7,50,7,8
Beijing,Hard,Loser,Grigor Dimitrov,R,188,BUL,32.3,3,151,2,3,97,40,20,14,12,57,19,15
Beijing,Hard,Winner,Alexander Zverev,R,198,GER,26.4,3,138,13,1,98,64,7,15,1,83,10,1
Beijing,Hard,Loser,Nicolas Jarry,R,198,CHI,27.9,3,138,8,0,75,36,13,13,1,45,23,4
Beijing,Hard,Winner,Daniil Medvedev,R,198,RUS,27.6,3,126,7,9,82,37,13,13,1,54,3,5
Beijing,Hard,Loser,Ugo Humbert,L,188,FRA,25.2,3,126,0,5,81,25,17,13,6,45,36,12
Beijing,Hard,Winner,Carlos Alcaraz,R,185,ESP,20.3,3,81,1,3,53,24,11,8,3,36,2,3
Beijing,Hard,Loser,Lorenzo Musetti,R,185,ITA,21.5,3,81,2,1,42,15,7,8,1,22,18,5
Beijing,Hard,Winner,Casper Ruud,R,183,NOR,24.7,3,177,8,7,109,40,24,16,6,63,9,11
Beijing,Hard,Loser,Tomas Martin Etcheverry,R,196,ARG,24.1,3,177,8,2,100,40,24,15,7,52,31,10
Beijing,Hard,Winner,Grigor Dimitrov,R,188,BUL,32.3,3,92,5,1,55,26,13,10,1,33,19,2
Beijing,Hard,Loser,Holger Rune,R,185,DEN,20.4,3,92,3,3,74,32,9,11,7,48,4,11
Beijing,Hard,Winner,Jannik Sinner,R,188,ITA,22.1,3,67,8,1,43,19,11,7,1,21,7,2
Beijing,Hard,Loser,Yoshihito Nishioka,L,170,JPN,27.9,3,67,0,1,51,13,8,7,5,33,38,11
Beijing,Hard,Winner,Alexander Zverev,R,198,GER,26.4,3,154,9,1,90,42,13,13,3,69,10,6
Beijing,Hard,Loser,Alejandro Davidovich Fokina,R,183,ESP,24.3,3,154,4,1,103,36,15,14,10,69,25,18
Beijing,Hard,Winner,Nicolas Jarry,R,198,CHI,27.9,3,178,12,2,108,57,15,17,5,78,23,7
Beijing,Hard,Loser,Matteo Arnaldi,R,183,ITA,22.5,3,178,9,5,111,48,22,16,6,68,48,9
Beijing,Hard,Winner,Ugo Humbert,L,188,FRA,25.2,3,168,11,1,131,52,25,17,10,73,36,15
Beijing,Hard,Loser,Andrey Rublev,R,188,RUS,25.9,3,168,6,2,103,38,22,16,5,57,6,10
Beijing,Hard,Winner,Daniil Medvedev,R,198,RUS,27.6,3,117,3,8,74,35,11,11,1,47,3,3
Beijing,Hard,Loser,Alex De Minaur,R,183,AUS,24.6,3,117,5,2,83,27,19,10,6,43,12,9
Beijing,Hard,Winner,Carlos Alcaraz,R,185,ESP,20.3,3,97,2,4,47,24,8,9,1,30,2,3
Beijing,Hard,Loser,Yannick Hanfmann,R,193,GER,31.8,3,97,1,3,79,31,10,10,11,50,53,16
Beijing,Hard,Winner,Lorenzo Musetti,R,185,ITA,21.5,3,116,5,4,79,30,17,12,2,46,18,5
Beijing,Hard,Loser,Karen Khachanov,R,198,RUS,27.3,3,116,2,2,70,33,10,12,1,46,14,5
Beijing,Hard,Winner,Tomas Martin Etcheverry,R,196,ARG,24.1,3,172,9,1,106,55,24,17,1,66,31,1
Beijing,Hard,Loser,Lloyd Harris,R,193,RSA,26.5,3,172,12,6,106,50,24,16,1,62,149,2
Beijing,Hard,Winner,Casper Ruud,R,183,NOR,24.7,3,104,8,3,75,35,15,10,5,48,9,6
Beijing,Hard,Loser,Jan Lennard Struff,R,193,GER,33.4,3,104,6,5,84,28,22,11,6,44,22,9
Beijing,Hard,Winner,Holger Rune,R,185,DEN,20.4,3,83,7,1,52,28,13,10,0,32,4,0
Beijing,Hard,Loser,Felix Auger Aliassime,R,193,CAN,23.1,3,83,4,3,56,27,9,10,2,39,15,4
Beijing,Hard,Winner,Grigor Dimitrov,R,188,BUL,32.3,3,129,6,4,84,36,14,13,3,57,19,7
Beijing,Hard,Loser,Mackenzie Mcdonald,R,178,USA,28.4,3,129,2,1,88,30,17,14,3,52,39,8
Beijing,Hard,Winner,Yoshihito Nishioka,L,170,JPN,27.9,3,141,2,0,89,37,20,16,2,53,38,6
Beijing,Hard,Loser,Juncheng Shang,L,NA,CHN,18.6,3,141,1,3,96,36,16,15,7,67,160,13
Beijing,Hard,Winner,Jannik Sinner,R,188,ITA,22.1,3,170,11,2,100,37,28,16,2,55,7,4
Beijing,Hard,Loser,Daniel Evans,R,175,GBR,33.3,3,170,2,2,100,32,29,15,2,50,33,6
Beijing,Hard,Winner,Alexander Zverev,R,198,GER,26.4,3,146,7,2,86,47,10,15,1,66,10,3
Beijing,Hard,Loser,Diego Schwartzman,R,170,ARG,31.1,3,146,0,1,86,40,10,14,5,61,133,10
Beijing,Hard,Winner,Alejandro Davidovich Fokina,R,183,ESP,24.3,3,70,6,0,38,18,13,8,0,22,25,1
Beijing,Hard,Winner,Matteo Arnaldi,R,183,ITA,22.5,3,79,4,3,41,17,15,8,0,21,48,0
Beijing,Hard,Loser,J J Wolf,R,183,USA,24.7,3,79,3,1,56,18,11,8,2,28,51,6
Beijing,Hard,Winner,Nicolas Jarry,R,198,CHI,27.9,3,90,9,3,61,29,15,10,2,35,23,2
Beijing,Hard,Loser,Stefanos Tsitsipas,R,193,GRE,25.1,3,90,6,3,55,29,8,10,2,34,5,4
Beijing,Hard,Winner,Andrey Rublev,R,188,RUS,25.9,3,127,8,2,88,45,15,14,4,52,6,5
Beijing,Hard,Loser,Cameron Norrie,L,188,GBR,28,3,127,3,3,92,39,16,13,6,54,16,9
Beijing,Hard,Winner,Ugo Humbert,L,188,FRA,25.2,3,145,2,3,80,34,17,13,3,45,36,5
Beijing,Hard,Loser,Lorenzo Sonego,R,191,ITA,28.3,3,145,2,3,88,30,21,14,7,51,56,12
Beijing,Hard,Winner,Alex De Minaur,R,183,AUS,24.6,3,171,8,0,107,46,29,17,4,60,12,7
Beijing,Hard,Loser,Andy Murray,R,190,GBR,36.3,3,171,3,0,101,46,19,16,6,59,40,9
Beijing,Hard,Winner,Daniil Medvedev,R,198,RUS,27.6,3,80,9,3,50,29,7,8,3,34,3,4
Beijing,Hard,Loser,Tommy Paul,R,185,USA,26.3,3,80,0,2,53,15,8,7,6,32,13,11
Shanghai Masters,Hard,Winner,Hubert Hurkacz,R,196,POL,26.6,3,126,21,0,93,57,11,15,1,70,17,2
Shanghai Masters,Hard,Loser,Andrey Rublev,R,188,RUS,25.9,3,126,13,0,96,53,17,15,3,70,7,4
Shanghai Masters,Hard,Winner,Andrey Rublev,R,188,RUS,25.9,3,109,9,1,76,40,10,11,4,56,7,6
Shanghai Masters,Hard,Loser,Grigor Dimitrov,R,188,BUL,32.3,3,109,0,3,71,27,14,10,1,43,19,4
Shanghai Masters,Hard,Winner,Hubert Hurkacz,R,196,POL,26.6,3,76,14,0,63,40,6,10,0,47,17,0
Shanghai Masters,Hard,Loser,Sebastian Korda,R,196,USA,23.2,3,76,9,0,57,32,4,9,2,43,26,4
Shanghai Masters,Hard,Winner,Grigor Dimitrov,R,188,BUL,32.3,3,99,11,2,62,38,11,11,0,42,19,0
Shanghai Masters,Hard,Loser,Nicolas Jarry,R,198,CHI,27.9,3,99,13,1,64,39,8,11,4,44,22,5
Shanghai Masters,Hard,Winner,Andrey Rublev,R,188,RUS,25.9,3,90,2,0,51,23,12,8,3,32,7,4
Shanghai Masters,Hard,Loser,Ugo Humbert,L,188,FRA,25.2,3,90,2,1,71,21,14,9,5,40,34,10
Shanghai Masters,Hard,Winner,Hubert Hurkacz,R,196,POL,26.6,3,103,18,1,74,41,10,13,2,50,17,4
Shanghai Masters,Hard,Loser,Fabian Marozsan,R,191,HUN,23.9,3,103,4,0,82,30,15,13,6,49,91,11
Shanghai Masters,Hard,Winner,Sebastian Korda,R,196,USA,23.2,3,174,5,2,105,44,26,16,4,66,26,7
Shanghai Masters,Hard,Loser,Ben Shelton,L,NA,USA,20.9,3,174,17,5,119,53,18,16,11,75,20,16
Shanghai Masters,Hard,Winner,Grigor Dimitrov,R,188,BUL,32.3,3,130,10,4,86,45,13,15,3,62,19,5
Shanghai Masters,Hard,Loser,Carlos Alcaraz,R,185,ESP,20.4,3,130,4,0,78,38,14,15,1,53,2,5
Shanghai Masters,Hard,Winner,Nicolas Jarry,R,198,CHI,27.9,3,144,15,0,81,41,20,15,3,52,22,4
