Player,Measure Names,Competition Level,Full Division Name,Full Team Name Correct,Full Team Name,Gender Division,Measure Values
Carson Crouch,Ds,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,2
Carson Crouch,Assists,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,3
Carson Crouch,Points,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,2
Carson Crouch,Plus Minus,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,4
Bryn Norton,Turns,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,6
Bryn Norton,Ds,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,7
Bryn Norton,Assists,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,1
Bryn Norton,Points,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,2
Bryn Norton,Plus Minus,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,4
Benjamin Travers,Turns,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,13
Benjamin Travers,Ds,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,0
Benjamin Travers,Assists,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,7
Benjamin Travers,Points,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,10
Benjamin Travers,Plus Minus,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,4
Ben Fuguet,Turns,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,21
Ben Fuguet,Ds,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,9
Ben Fuguet,Assists,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,13
Ben Fuguet,Points,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,3
Ben Fuguet,Plus Minus,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,4
Aylen Learned,Turns,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,5
Aylen Learned,Ds,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,0
Aylen Learned,Assists,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,7
Aylen Learned,Points,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,2
Aylen Learned,Plus Minus,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,4
Audrey AlQatami,Turns,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,8
Audrey AlQatami,Ds,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,5
Audrey AlQatami,Assists,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,3
Audrey AlQatami,Points,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,4
Audrey AlQatami,Plus Minus,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,4
Anna Roth,Turns,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Anna Roth,Ds,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Anna Roth,Assists,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,2
Anna Roth,Points,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,2
Anna Roth,Plus Minus,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,4
Amy Tse,Turns,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,24
Amy Tse,Ds,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,14
Amy Tse,Assists,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,9
Amy Tse,Points,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,5
Amy Tse,Plus Minus,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,4
Alyssa Fallon,Turns,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Alyssa Fallon,Ds,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,1
Alyssa Fallon,Assists,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Alyssa Fallon,Points,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,3
Alyssa Fallon,Plus Minus,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,4
Alesh Fremouw,Turns,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,1
Alesh Fremouw,Ds,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,3
Alesh Fremouw,Assists,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,0
Alesh Fremouw,Points,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,2
Alesh Fremouw,Plus Minus,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,4
Akshay Bhatia,Turns,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,5
Akshay Bhatia,Ds,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,5
Akshay Bhatia,Assists,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,2
Akshay Bhatia,Points,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,2
Akshay Bhatia,Plus Minus,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,4
Aiden Fields,Turns,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,1
Aiden Fields,Ds,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,1
Aiden Fields,Assists,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,1
Aiden Fields,Points,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,3
Aiden Fields,Plus Minus,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,4
Abigail Stevens,Turns,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,1
Abigail Stevens,Ds,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,3
Abigail Stevens,Assists,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,1
Abigail Stevens,Points,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,1
Abigail Stevens,Plus Minus,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,4
Zoe McDaniel,Turns,Division 1,Division 1 Women,Carleton Syzygy,Carleton Syzygy,Women,1
Zoe McDaniel,Ds,Division 1,Division 1 Women,Carleton Syzygy,Carleton Syzygy,Women,3
Zoe McDaniel,Assists,Division 1,Division 1 Women,Carleton Syzygy,Carleton Syzygy,Women,1
Zoe McDaniel,Points,Division 1,Division 1 Women,Carleton Syzygy,Carleton Syzygy,Women,0
Zoe McDaniel,Plus Minus,Division 1,Division 1 Women,Carleton Syzygy,Carleton Syzygy,Women,3
Zane Ross,Turns,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Zane Ross,Ds,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,1
Zane Ross,Assists,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,1
Zane Ross,Points,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,1
Zane Ross,Plus Minus,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,3
Zachary Kaufman,Turns,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Zachary Kaufman,Ds,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,2
Zachary Kaufman,Assists,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Zachary Kaufman,Points,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,1
Zachary Kaufman,Plus Minus,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,3
Zach Brennan,Turns,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,5
Zach Brennan,Ds,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,4
Zach Brennan,Assists,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,3
Zach Brennan,Points,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,1
Zach Brennan,Plus Minus,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,3
Yael Kaplan,Turns,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,2
Yael Kaplan,Ds,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,2
Yael Kaplan,Assists,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,1
Yael Kaplan,Points,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,2
Yael Kaplan,Plus Minus,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,3
William McGlynn,Turns,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,3
William McGlynn,Ds,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
William McGlynn,Assists,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,2
William McGlynn,Points,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,4
William McGlynn,Plus Minus,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,3
William Fenimore,Turns,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,3
William Fenimore,Ds,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,1
William Fenimore,Assists,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,0
William Fenimore,Points,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,5
William Fenimore,Plus Minus,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,3
Will Troop,Turns,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,1
Will Troop,Ds,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,1
Will Troop,Assists,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,2
Will Troop,Points,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,1
Will Troop,Plus Minus,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,3
Wesley Killough-Hill,Turns,Division 1,Division 1 Men,Massachusetts Zoodisc,Massachusetts Zoodisc,Men,0
Wesley Killough-Hill,Ds,Division 1,Division 1 Men,Massachusetts Zoodisc,Massachusetts Zoodisc,Men,2
Wesley Killough-Hill,Assists,Division 1,Division 1 Men,Massachusetts Zoodisc,Massachusetts Zoodisc,Men,1
Wesley Killough-Hill,Points,Division 1,Division 1 Men,Massachusetts Zoodisc,Massachusetts Zoodisc,Men,0
Wesley Killough-Hill,Plus Minus,Division 1,Division 1 Men,Massachusetts Zoodisc,Massachusetts Zoodisc,Men,3
Tobey Chang,Turns,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,1
Tobey Chang,Ds,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Tobey Chang,Assists,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,2
Tobey Chang,Points,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,2
Tobey Chang,Plus Minus,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,3
Theo Mahaffey,Turns,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,1
Theo Mahaffey,Ds,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Theo Mahaffey,Assists,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Theo Mahaffey,Points,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,4
Theo Mahaffey,Plus Minus,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,3
Teddy Schwartz,Turns,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Teddy Schwartz,Ds,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Teddy Schwartz,Assists,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,1
Teddy Schwartz,Points,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,2
Teddy Schwartz,Plus Minus,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,3
Sarah Zhang,Turns,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,0
Sarah Zhang,Ds,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,1
Sarah Zhang,Assists,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,0
Sarah Zhang,Points,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,2
Sarah Zhang,Plus Minus,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,3
Sam Kilgore,Turns,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,0
Sam Kilgore,Ds,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,1
Sam Kilgore,Assists,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,0
Sam Kilgore,Points,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,2
Sam Kilgore,Plus Minus,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,3
Sabine Blumenthal,Turns,Division 3,Division 3 Women,Colorado College Zenith,Colorado College Zenith,Women,18
Sabine Blumenthal,Ds,Division 3,Division 3 Women,Colorado College Zenith,Colorado College Zenith,Women,11
Sabine Blumenthal,Assists,Division 3,Division 3 Women,Colorado College Zenith,Colorado College Zenith,Women,6
Sabine Blumenthal,Points,Division 3,Division 3 Women,Colorado College Zenith,Colorado College Zenith,Women,4
Sabine Blumenthal,Plus Minus,Division 3,Division 3 Women,Colorado College Zenith,Colorado College Zenith,Women,3
Ryan Ward,Turns,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,13
Ryan Ward,Ds,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,4
Ryan Ward,Assists,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,9
Ryan Ward,Points,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,3
Ryan Ward,Plus Minus,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,3
Roni Itkin-Ofer,Turns,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Roni Itkin-Ofer,Ds,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Roni Itkin-Ofer,Assists,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,1
Roni Itkin-Ofer,Points,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,2
Roni Itkin-Ofer,Plus Minus,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,3
Renaud St-Onge,Turns,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,1
Renaud St-Onge,Ds,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,1
Renaud St-Onge,Assists,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,0
Renaud St-Onge,Points,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,3
Renaud St-Onge,Plus Minus,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,3
Rebecca Hazen,Turns,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,5
Rebecca Hazen,Ds,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,4
Rebecca Hazen,Assists,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,2
Rebecca Hazen,Points,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,2
Rebecca Hazen,Plus Minus,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,3
Owen Snyder-Smith,Turns,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,1
Owen Snyder-Smith,Ds,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,3
Owen Snyder-Smith,Assists,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,1
Owen Snyder-Smith,Points,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,0
Owen Snyder-Smith,Plus Minus,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,3
Owen Alvord,Turns,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,1
Owen Alvord,Ds,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,1
Owen Alvord,Assists,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,1
Owen Alvord,Points,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,2
Owen Alvord,Plus Minus,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,3
Oliver Faase,Turns,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Oliver Faase,Ds,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,1
Oliver Faase,Assists,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Oliver Faase,Points,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,2
Oliver Faase,Plus Minus,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,3
Noah Urrutia,Turns,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Noah Urrutia,Ds,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,1
Noah Urrutia,Assists,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Noah Urrutia,Points,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,2
Noah Urrutia,Plus Minus,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,3
Noah Krumme,Turns,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,1
Noah Krumme,Ds,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Noah Krumme,Assists,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,1
Noah Krumme,Points,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,3
Noah Krumme,Plus Minus,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,3
Noah Edmonds-Estes,Turns,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,2
Noah Edmonds-Estes,Ds,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,0
Noah Edmonds-Estes,Assists,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,2
Noah Edmonds-Estes,Points,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,3
Noah Edmonds-Estes,Plus Minus,Division 3,Division 3 Men,Bates Orange Whip,Bates Orange Whip,Men,3
Nico Gabby,Turns,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,2
Nico Gabby,Ds,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,1
Nico Gabby,Assists,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,3
Nico Gabby,Points,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,1
Nico Gabby,Plus Minus,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,3
Nicholas Cao,Turns,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,1
Nicholas Cao,Ds,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,1
Nicholas Cao,Assists,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,1
Nicholas Cao,Points,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,2
Nicholas Cao,Plus Minus,Division 1,Division 1 Men,Oregon EGO,Oregon EGO,Men,3
Miles Goldman,Turns,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,3
Miles Goldman,Ds,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Miles Goldman,Assists,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,4
Miles Goldman,Points,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,2
Miles Goldman,Plus Minus,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,3
Mette Peluce,Turns,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,0
Mette Peluce,Ds,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,3
Mette Peluce,Assists,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,0
Mette Peluce,Points,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,0
Mette Peluce,Plus Minus,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,3
Megan Louie,Turns,Division 1,Division 1 Women,Washington Element,Washington Element,Women,5
Megan Louie,Ds,Division 1,Division 1 Women,Washington Element,Washington Element,Women,2
