"date","home_team","away_team","home_score","away_score","competition","stadium","city","country","neutral","world_cup","winner","year"
"1972-03-27","Wales","France",20,6,"1972 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1972
"1972-05-01","Ireland","France",24,14,"Test Match","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1972
"1972-06-05","South Africa","England",9,18,"1972 England rugby union tour of South Africa","Ellis Park","Johannesburg","South Africa",FALSE,FALSE,"England",1972
"1972-06-19","Australia","France",14,14,"1972 France tour of Australia","Sydney Cricket Ground","Sydney","Australia",FALSE,FALSE,"Tie",1972
"1972-06-27","Australia","France",15,16,"1972 France tour of Australia","Ballymore Stadium","Brisbane","Australia",FALSE,FALSE,"France",1972
"1972-08-21","New Zealand","Australia",29,6,"1972 Australia tour of New Zealand","Athletic Park","Wellington","New Zealand",FALSE,FALSE,"New Zealand",1972
"1972-09-04","New Zealand","Australia",30,17,"1972 Australia tour of New Zealand","Lancaster Park","Christchurch","New Zealand",FALSE,FALSE,"New Zealand",1972
"1972-09-18","New Zealand","Australia",38,3,"1972 Australia tour of New Zealand","Eden Park","Auckland","New Zealand",FALSE,FALSE,"New Zealand",1972
"1972-12-04","Wales","New Zealand",16,19,"1972-73 New Zealand tour of Europe and North America","National Stadium","Cardiff","Wales",FALSE,FALSE,"New Zealand",1972
"1972-12-18","Scotland","New Zealand",9,14,"1972-73 New Zealand tour","Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"New Zealand",1972
"1973-01-08","England","New Zealand",0,9,"1972-73 New Zealand rugby union tour of Britain, Ireland, France and North America","Twickenham","London","England",FALSE,FALSE,"New Zealand",1973
"1973-01-15","France","Scotland",16,13,"1973 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1973
"1973-01-22","Wales","England",25,9,"1973 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"Wales",1973
"1973-01-22","Ireland","New Zealand",10,10,"1972-73 New Zealand rugby union tour of Britain, Ireland, France and North America","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Tie",1973
"1973-02-05","Scotland","Wales",10,9,"1973 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1973
"1973-02-12","Ireland","England",18,9,"1973 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1973
"1973-02-12","France","New Zealand",13,6,"1972-73 New Zealand tour","Parc des Princes","Paris","France",FALSE,FALSE,"France",1973
"1973-02-26","England","France",14,6,"1973 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1973
"1973-02-26","Scotland","Ireland",19,14,"1973 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1973
"1973-03-12","Wales","Ireland",16,12,"1973 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"Wales",1973
"1973-03-19","England","Scotland",20,13,"1973 Five Nations Championship","Twickenham Stadium","London","England",FALSE,FALSE,"England",1973
"1973-03-26","France","Wales",12,3,"1973 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1973
"1973-04-16","Ireland","France",6,4,"1973 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1973
"1973-09-17","New Zealand","England",10,16,"1973 England rugby union tour of Fiji and New Zealand","Eden Park","Auckland","New Zealand",FALSE,FALSE,"England",1973
"1973-11-12","Wales","Australia",24,0,"1973 Australia tour of Great Britain and Italy","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1973
"1973-11-19","England","Australia",20,3,"1973 Australia tour of Great Britain and Italy","Twickenham Stadium","London","England",FALSE,FALSE,"England",1973
"1974-01-21","France","Ireland",9,6,"1974 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1974
"1974-01-21","Wales","Scotland",6,0,"1974 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1974
"1974-02-04","Ireland","Wales",9,9,"1974 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Tie",1974
"1974-02-04","Scotland","England",16,14,"1974 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1974
"1974-02-08","England","Ireland",21,26,"1974 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"Ireland",1974
"1974-02-18","Wales","France",16,16,"1974 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Tie",1974
"1974-03-04","France","England",12,12,"1974 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"Tie",1974
"1974-03-04","Ireland","Scotland",9,6,"1974 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1974
"1974-03-18","England","Wales",16,12,"1974 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1974
"1974-03-18","Scotland","France",19,6,"1974 Five Nations Championship","Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1974
"1974-05-27","Australia","New Zealand",6,11,"1974 New Zealand tour of Australia","Sydney Cricket Ground","Sydney","Australia",FALSE,FALSE,"New Zealand",1974
"1974-06-03","Australia","New Zealand",16,16,"1974 New Zealand tour of Australia","Ballymore Stadium","Brisbane","Australia",FALSE,FALSE,"Tie",1974
"1974-06-10","Australia","New Zealand",6,16,"1974 New Zealand tour of Australia","Sydney Cricket Ground","Sydney","Australia",FALSE,FALSE,"New Zealand",1974
"1974-06-22","Argentina","France",15,20,"1974 France tour of Brazil and Argentina","Ferro Carrill Oeste","Buenos Aires","Argentina",FALSE,FALSE,"France",1974
"1974-07-01","Argentina","France",27,31,"1974 France tour of Brazil and Argentina","Ferro Carrill Oeste","Buenos Aires","Argentina",FALSE,FALSE,"France",1974
"1974-11-25","France","South Africa",4,13,"1974 South Africa rugby union tour of France","Stadium Municipal","Toulouse","France",FALSE,FALSE,"South Africa",1974
"1974-11-25","Ireland","New Zealand",6,15,"1974 New Zealand rugby union tour of Ireland, Wales and England","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"New Zealand",1974
"1974-12-02","France","South Africa",8,10,"1974 South Africa rugby union tour of France","Parc des Princes","Paris","France",FALSE,FALSE,"South Africa",1974
"1975-01-20","France","Wales",10,25,"1975 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"Wales",1975
"1975-01-20","Ireland","England",12,9,"1975 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1975
"1975-02-03","England","France",20,27,"1975 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"France",1975
"1975-02-03","Scotland","Ireland",20,13,"1975 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1975
"1975-02-17","Wales","England",20,4,"1975 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"Wales",1975
"1975-02-17","France","Scotland",10,9,"1975 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1975
"1975-03-03","Scotland","Wales",12,10,"1975 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1975
"1975-03-03","Ireland","France",25,6,"1975 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1975
"1975-03-17","Wales","Ireland",32,4,"1975 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"Wales",1975
"1975-03-17","England","Scotland",7,6,"1975 Five Nations Championship","Twickenham Stadium","London","England",FALSE,FALSE,"England",1975
"1975-05-26","Australia","England",16,9,"1975 England tour of Australia","Sydney Cricket Ground","Sydney","Australia",FALSE,FALSE,"Australia",1975
"1975-06-02","Australia","England",30,21,"1975 England tour of Australia","Ballymore Stadium","Brisbane","Australia",FALSE,FALSE,"Australia",1975
"1975-06-16","New Zealand","Scotland",24,0,"1975 Scotland rugby union tour of New Zealand","Eden Park","Auckland","New Zealand",FALSE,FALSE,"New Zealand",1975
"1975-06-23","South Africa","France",38,25,"1975 France rugby union tour of South Africa","Free State Stadium","Bloemfontein","South Africa",FALSE,FALSE,"South Africa",1975
"1975-06-30","South Africa","France",33,18,"1975 France rugby union tour of South Africa","Loftus Versfeld","Pretoria","South Africa",FALSE,FALSE,"South Africa",1975
"1975-10-21","France","Argentina",29,6,"1975 Argentina tour of France","Stade de Gerland","Lyon","France",FALSE,FALSE,"France",1975
"1975-10-27","France","Argentina",36,21,"1975 Argentina tour of France","Parc des Princes","Paris","France",FALSE,FALSE,"France",1975
"1975-12-08","Scotland","Australia",10,3,"1975-76 Australia tour of Great Britain, Ireland and North America","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1975
"1975-12-22","Wales","Australia",28,3,"1975-76 Australia tour of Great Britain, Ireland and North America","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1975
"1976-01-05","England","Australia",23,6,"1975-76 Australia tour of Great Britain, Ireland and North America","Twickenham Stadium","London","England",FALSE,FALSE,"England",1976
"1976-01-12","Scotland","France",6,13,"1976 Five Nations Championship","Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"France",1976
"1976-01-19","Ireland","Australia",10,20,"1975-76 Australia tour of Great Britain, Ireland and North America","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Australia",1976
"1976-01-19","England","Wales",9,21,"1976 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"Wales",1976
"1976-02-09","France","Ireland",26,3,"1976 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1976
"1976-02-09","Wales","Scotland",28,6,"1976 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1976
"1976-02-23","Ireland","Wales",9,34,"1976 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Wales",1976
"1976-02-23","Scotland","England",22,12,"1976 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1976
"1976-03-08","England","Ireland",12,13,"1976 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"Ireland",1976
"1976-03-08","Wales","France",19,13,"1976 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1976
"1976-03-22","Ireland","Scotland",6,15,"1976 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Scotland",1976
"1976-03-22","France","England",30,9,"1976 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1976
"1976-06-07","New Zealand","Ireland",11,3,"1976 Ireland rugby union tour of New Zealand and Fiji","Athletic Park","Wellington","New Zealand",FALSE,FALSE,"New Zealand",1976
"1976-07-26","South Africa","New Zealand",16,7,"1976 New Zealand tour","Kings Park Stadium","Durban","South Africa",FALSE,FALSE,"South Africa",1976
"1976-08-16","South Africa","New Zealand",9,15,"1976 New Zealand tour","Free State Stadium","Bloemfontein","South Africa",FALSE,FALSE,"New Zealand",1976
"1976-09-06","South Africa","New Zealand",15,10,"1976 New Zealand tour","Newlands","Cape Town","South Africa",FALSE,FALSE,"South Africa",1976
"1976-09-20","South Africa","New Zealand",15,14,"1976 New Zealand tour","Ellis Park","Johannesburg","South Africa",FALSE,FALSE,"South Africa",1976
"1976-10-26","France","Australia",18,15,"1976 Australia tour of France and Italy","Stade Chaban-Delmas","Bordeaux","France",FALSE,FALSE,"France",1976
"1976-11-01","France","Australia",34,6,"1976 Australia tour of France and Italy","Parc des Princes","Paris","France",FALSE,FALSE,"France",1976
"1977-01-17","Wales","Ireland",25,9,"1977 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"Wales",1977
"1977-01-17","England","Scotland",26,6,"1977 Five Nations Championship","Twickenham Stadium","London","England",FALSE,FALSE,"England",1977
"1977-02-03","England","France",3,4,"1977 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"France",1977
"1977-02-07","France","Wales",16,9,"1977 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1977
"1977-02-07","Ireland","England",0,4,"1977 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"England",1977
"1977-02-21","Scotland","Ireland",21,18,"1977 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1977
"1977-03-07","France","Scotland",23,3,"1977 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1977
"1977-03-07","Wales","England",14,9,"1977 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"Wales",1977
"1977-03-21","Scotland","Wales",9,18,"1977 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Wales",1977
"1977-03-21","Ireland","France",6,15,"1977 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"France",1977
"1977-06-27","Argentina","France",3,26,"1977 France tour of Argentina","Ferro Carrill Oeste","Buenos Aires","Argentina",FALSE,FALSE,"France",1977
"1977-07-04","Argentina","France",18,18,"1977 France tour of Argentina","Ferro Carrill Oeste","Buenos Aires","Argentina",FALSE,FALSE,"Tie",1977
"1977-11-13","France","New Zealand",18,13,"1977 New Zealand tour","Stadium Municipal","Toulouse","France",FALSE,FALSE,"France",1977
"1977-11-21","France","New Zealand",3,15,"1977 New Zealand tour","Parc des Princes","Paris","France",FALSE,FALSE,"New Zealand",1977
"1978-01-23","France","England",15,6,"1978 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1978
"1978-01-23","Ireland","Scotland",12,9,"1978 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1978
"1978-02-06","England","Wales",6,9,"1978 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"Wales",1978
"1978-02-06","Scotland","France",16,19,"1978 Five Nations Championship","Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"France",1978
"1978-02-20","Wales","Scotland",22,14,"1978 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1978
"1978-02-20","France","Ireland",10,9,"1978 Five Nations Championship","Parc des Princes","Paris","France",FALSE,FALSE,"France",1978
"1978-03-06","Ireland","Wales",16,20,"1978 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Wales",1978
"1978-03-06","Scotland","England",0,15,"1978 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"England",1978
"1978-03-20","England","Ireland",15,9,"1978 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1978
"1978-03-20","Wales","France",16,7,"1978 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1978
"1978-06-13","Australia","Wales",18,8,"1978 Wales tour of Australia","Ballymore Stadium","Brisbane","Australia",FALSE,FALSE,"Australia",1978
"1978-06-19","Australia","Wales",19,17,"1978 Wales tour of Australia","Sydney Cricket Ground","Sydney","Australia",FALSE,FALSE,"Australia",1978
"1978-08-21","New Zealand","Australia",13,12,"1978 Australia tour of New Zealand","Athletic Park","Wellington","New Zealand",FALSE,FALSE,"New Zealand",1978
"1978-08-28","New Zealand","Australia",22,6,"1978 Australia tour of New Zealand","Lancaster Park","Christchurch","New Zealand",FALSE,FALSE,"New Zealand",1978
"1978-09-11","New Zealand","Australia",16,30,"1978 Australia tour of New Zealand","Eden Park","Auckland","New Zealand",FALSE,FALSE,"Australia",1978
"1978-10-26","Italy","Argentina",19,6,"1978 Argentina rugby union tour of Britain, Ireland and Italy","Stadio Comunale Mario Battaglini","Rovigo","Italy",FALSE,FALSE,"Italy",1978
"1978-11-06","Ireland","New Zealand",6,10,"1978 New Zealand rugby union tour of Britain and Ireland","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"New Zealand",1978
"1978-11-13","Wales","New Zealand",12,13,"1978 New Zealand tour of Great Britain and Ireland","National Stadium","Cardiff","Wales",FALSE,FALSE,"New Zealand",1978
"1978-11-27","England","New Zealand",6,16,"1978 New Zealand rugby union tour of Britain and Ireland","Twickenham","London","England",FALSE,FALSE,"New Zealand",1978
"1978-12-11","Scotland","New Zealand",9,18,"1978 New Zealand tour","Murrayfield","Edinburgh","Scotland",FALSE,FALSE,"New Zealand",1978
"1979-01-22","Scotland","Wales",13,19,"1979 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Wales",1979
"1979-01-22","Ireland","France",9,9,"1979 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Tie",1979
